,gamma,alpha,p
0,0.5,2.5,1.6256863053696223e-09
1,0.6,2.5,1.992604835454227e-08
2,0.7,2.5,9.011514524474341e-08
3,0.7999999999999999,2.5,1.790181500451105e-07
4,0.8999999999999999,2.5,1.7914222361113352e-07
5,0.9999999999999999,2.5,1.0075626833239813e-07
6,1.0999999999999999,2.5,3.481191830693736e-08
7,1.1999999999999997,2.5,7.948412289531055e-09
8,1.2999999999999998,2.5,1.2742291028099472e-09
9,1.4,2.5,1.5088984667047244e-10
10,1.4999999999999998,2.5,1.3775236494445164e-11
11,0.5,2.6,1.7092229643203394e-08
12,0.6,2.6,2.245683085663582e-07
13,0.7,2.6,1.077445959940909e-06
14,0.7999999999999999,2.6,2.251571585454115e-06
15,0.8999999999999999,2.6,2.353594339434857e-06
16,0.9999999999999999,2.6,1.3747048908233572e-06
17,1.0999999999999999,2.6,4.908356935167717e-07
18,1.1999999999999997,2.6,1.1533457089525081e-07
19,1.2999999999999998,2.6,1.896144293105954e-08
20,1.4,2.6,2.2957703598502776e-09
21,1.4999999999999998,2.6,2.1374671621575076e-10
22,0.5,2.7,1.261728992977561e-07
23,0.6,2.7,1.7747395472666073e-06
24,0.7,2.7,9.022593871500229e-06
25,0.7999999999999999,2.7,1.9811420694276525e-05
26,0.8999999999999999,2.7,2.1608831256997142e-05
27,0.9999999999999999,2.7,1.3093583088359502e-05
28,1.0999999999999999,2.7,4.826380595969122e-06
29,1.1999999999999997,2.7,1.1660063266717156e-06
30,1.2999999999999998,2.7,1.964090138375742e-07
31,1.4,2.7,2.4293224638153805e-08
32,1.4999999999999998,2.7,2.3047713352520295e-09
33,0.5,2.8000000000000003,6.732876729749126e-07
34,0.6,2.8000000000000003,1.012689540993619e-05
35,0.7,2.8000000000000003,5.449270041743425e-05
36,0.7999999999999999,2.8000000000000003,0.00012559020922141685
37,0.8999999999999999,2.8000000000000003,0.00014279133345637134
38,0.9999999999999999,2.8000000000000003,8.967238063535585e-05
39,1.0999999999999999,2.8000000000000003,3.409235228574048e-05
40,1.1999999999999997,2.8000000000000003,8.460749414939122e-06
41,1.2999999999999998,2.8000000000000003,1.4589874789346615e-06
42,1.4,2.8000000000000003,1.842010001550267e-07
43,1.4999999999999998,2.8000000000000003,1.7793936351128158e-08
44,0.5,2.9000000000000004,2.6650451436016406e-06
45,0.6,2.9000000000000004,4.2815958279564454e-05
46,0.7,2.9000000000000004,0.00024360161769257865
47,0.7999999999999999,2.9000000000000004,0.0005887118375477539
48,0.8999999999999999,2.9000000000000004,0.0006970638026513109
49,0.9999999999999999,2.9000000000000004,0.00045328514258982845
50,1.0999999999999999,2.9000000000000004,0.00017759680264509172
51,1.1999999999999997,2.9000000000000004,4.5238303793721004e-05
52,1.2999999999999998,2.9000000000000004,7.979832234253867e-06
53,1.4,2.9000000000000004,1.027609874723778e-06
54,1.4999999999999998,2.9000000000000004,1.0100370587019515e-07
55,0.5,3.0000000000000004,8.006306043418256e-06
56,0.6,3.0000000000000004,0.0001372468602332683
57,0.7,3.0000000000000004,0.0008248294154104682
58,0.7999999999999999,3.0000000000000004,0.002088298088843632
59,0.8999999999999999,3.0000000000000004,0.0025728148159473905
60,0.9999999999999999,3.0000000000000004,0.001730977526238232
61,1.0999999999999999,3.0000000000000004,0.0006983605424953548
62,1.1999999999999997,3.0000000000000004,0.00018245062071314805
63,1.2999999999999998,3.0000000000000004,3.2897850631872015e-05
