,height1,height2,height3,height4,height5,height6,width1,width2,width3,width4,width5,width6,heightByWidth1,heightByWidth2,heightByWidth3,heightByWidth4,heightByWidth5,heightByWidth6
54,1.0,0.18614718614718614,0.8095238095238095,0.17965367965367965,0.6255411255411255,0.6255411255411255,0.16071428571428573,0.836038961038961,0.1525974025974026,0.6801948051948052,0.32954545454545453,0.3474025974025974,0.16071428571428573,0.15562630010681958,0.12353123067408782,0.12219949963456457,0.20614423455332545,0.21731461179513126
55,0.17965367965367965,0.816017316017316,0.4805194805194805,0.4805194805194805,0.5151515151515151,0.5151515151515151,0.3327922077922078,0.3327922077922078,0.15097402597402598,0.5097402597402597,0.31493506493506496,0.3457792207792208,0.059787344689942096,0.27156420419407434,0.07254596053297352,0.24494012481025468,0.16223927587563952,0.17812868949232585
56,0.6341991341991342,0.36147186147186144,0.36147186147186144,0.2922077922077922,0.33766233766233766,0.33766233766233766,0.2159090909090909,0.6558441558441559,0.3409090909090909,0.7808441558441559,0.32792207792207795,0.4496753246753247,0.1369293585202676,0.23706920784842864,0.12322904368358913,0.228168746837578,0.11072693540226008,0.1518384213189408
57,0.6601731601731602,0.3354978354978355,0.24025974025974026,0.7554112554112554,0.2813852813852814,0.4696969696969697,0.3474025974025974,0.3474025974025974,0.6493506493506493,0.23214285714285715,0.413961038961039,0.413961038961039,0.2293458705796368,0.1165528194748974,0.1560128183504807,0.17536332714904143,0.11648254343059539,0.19443624557260922
58,0.696969696969697,0.2987012987012987,0.512987012987013,0.48268398268398266,0.12554112554112554,0.8701298701298701,0.3051948051948052,0.3051948051948052,0.07142857142857142,0.07142857142857142,0.6168831168831169,0.6168831168831169,0.21271153089334907,0.09116208466857817,0.036641929499072357,0.03447742733457019,0.0774442008208242,0.5367684263788159
59,0.13636363636363635,0.13852813852813853,0.7164502164502164,0.7164502164502164,0.7164502164502164,0.7164502164502164,1.0,1.0,0.10064935064935066,0.18019480519480519,0.19967532467532467,0.5097402597402597,0.13636363636363635,0.13852813852813853,0.072110249058301,0.12910060718502275,0.14305742958340362,0.36520351942429863
60,1.0,0.48484848484848486,0.48484848484848486,0.5108225108225108,0.24891774891774893,0.25757575757575757,0.4155844155844156,0.2922077922077922,0.2857142857142857,0.15097402597402598,0.42694805194805197,0.42694805194805197,0.4155844155844156,0.14167650531286893,0.13852813852813853,0.07712093101703492,0.10627494799572723,0.10997146792601338
61,0.22943722943722944,0.7662337662337663,1.0,0.12337662337662338,0.6774891774891775,0.19047619047619047,0.16558441558441558,0.16558441558441558,0.19642857142857142,0.6314935064935064,0.6314935064935064,0.6314935064935064,0.03799122954967111,0.1268763703828639,0.19642857142857142,0.07791153651543262,0.4278300163040422,0.12028447742733456
62,0.20562770562770563,0.20562770562770563,0.20346320346320346,0.5822510822510822,0.5822510822510822,0.5822510822510822,0.4772727272727273,0.5194805194805194,1.0,0.19805194805194806,0.5438311688311688,0.25162337662337664,0.0981404958677686,0.10681958733906785,0.20346320346320346,0.11531596109518188,0.31664628661381905,0.14650798335863272
63,0.14935064935064934,0.7359307359307359,0.2597402597402597,0.8463203463203464,0.22294372294372294,0.6190476190476191,0.6444805194805194,0.3522727272727273,0.3522727272727273,0.15584415584415584,0.48538961038961037,0.48538961038961037,0.09625358407825939,0.2592483274301456,0.09149940968122786,0.131894079946028,0.10821456681846292,0.30047928262213974
64,1.0,0.2619047619047619,0.18614718614718614,0.14502164502164502,0.14502164502164502,0.24458874458874458,0.28084415584415584,0.7159090909090909,0.7159090909090909,0.7159090909090909,0.7159090909090909,0.7159090909090909,0.28084415584415584,0.18750000000000003,0.13326446280991736,0.10382231404958678,0.10382231404958678,0.17510330578512395
65,1.0,0.2510822510822511,0.7445887445887446,0.18614718614718614,0.5541125541125541,0.5541125541125541,0.2435064935064935,0.7532467532467533,0.24025974025974026,0.5097402597402597,0.23214285714285715,0.27435064935064934,0.2435064935064935,0.18912689042559172,0.17889469837521785,0.09488671501658515,0.12863327149041434,0.15202113903412603
66,0.6948051948051948,0.3008658008658009,0.5367965367965368,0.2943722943722944,0.16017316017316016,0.16017316017316016,0.2662337662337662,0.2662337662337662,0.7305194805194806,0.7305194805194806,0.4090909090909091,0.3181818181818182,0.18498060381177261,0.0801006352954405,0.3921403272052623,0.2150446955641761,0.06552538370720189,0.050964187327823686
67,0.3181818181818182,0.6774891774891775,0.49567099567099565,0.5,0.6515151515151515,0.34415584415584416,0.362012987012987,0.362012987012987,0.0633116883116883,0.0633116883116883,0.5681818181818182,0.5681818181818182,0.11518595041322313,0.24525988081182887,0.03138176758306628,0.03165584415584415,0.3701790633608816,0.195543093270366
68,0.15584415584415584,0.15584415584415584,0.5952380952380952,0.24025974025974026,0.2943722943722944,0.5411255411255411,0.663961038961039,0.3327922077922078,0.2012987012987013,0.2012987012987013,0.7954545454545454,0.7954545454545454,0.10347444763029179,0.05186372069488953,0.11982065553494126,0.04836397368864902,0.23415977961432508,0.43044077134986225
69,0.49567099567099565,0.5,0.5,0.26406926406926406,0.22727272727272727,0.22727272727272727,0.5081168831168831,0.525974025974026,0.4707792207792208,0.48863636363636365,0.26785714285714285,0.21753246753246752,0.25185880137178834,0.262987012987013,0.2353896103896104,0.12903384494293585,0.060876623376623376,0.04943919716646989
70,0.49783549783549785,0.49783549783549785,0.49783549783549785,0.49783549783549785,0.49783549783549785,0.49783549783549785,0.46266233766233766,0.23376623376623376,0.31655844155844154,0.21428571428571427,0.41883116883116883,0.3409090909090909,0.23032973519986508,0.11637712936414235,0.1575940293472761,0.10667903525046382,0.2085090234440884,0.16971664698937425
