,gamma,alpha,p
48,0.8999999999999999,2.9000000000000004,0.0007242282003168196
49,0.9999999999999999,2.9000000000000004,0.00023020351316290513
50,1.0999999999999999,2.9000000000000004,4.3036518400532224e-05
51,1.1999999999999997,2.9000000000000004,5.132805744587666e-06
52,1.2999999999999998,2.9000000000000004,4.17749061372831e-07
53,1.4,2.9000000000000004,2.4544975030940407e-08
54,1.4999999999999998,2.9000000000000004,1.0916284152414986e-09
55,0.5,3.0000000000000004,0.00010126566989479715
56,0.6,3.0000000000000004,0.0010164595546306042
57,0.7,3.0000000000000004,0.0033588206379898218
58,0.7999999999999999,3.0000000000000004,0.004450657500354178
59,0.8999999999999999,3.0000000000000004,0.0027602940893606265
60,0.9999999999999999,3.0000000000000004,0.0009065901671529441
61,1.0999999999999999,3.0000000000000004,0.00017428327178496333
62,1.1999999999999997,3.0000000000000004,2.128817595550359e-05
63,1.2999999999999998,3.0000000000000004,1.768445694717986e-06
64,1.4,3.0000000000000004,1.057524939293297e-07
65,1.4999999999999998,3.0000000000000004,4.775345172797692e-09
66,0.5,3.1000000000000005,0.00023820435417821472
67,0.6,3.1000000000000005,0.0025481588028157696
68,0.7,3.1000000000000005,0.008880163331162837
69,0.7999999999999999,3.1000000000000005,0.012304478187372125
70,0.8999999999999999,3.1000000000000005,0.007924423663632642
71,0.9999999999999999,3.1000000000000005,0.00268713801322088
72,1.0999999999999999,3.1000000000000005,0.0005307837738132061
73,1.1999999999999997,3.1000000000000005,6.63503833669916e-05
74,1.2999999999999998,3.1000000000000005,5.621870070670258e-06
75,1.4,3.1000000000000005,3.419286560452875e-07
76,1.4999999999999998,3.1000000000000005,1.5666333225590265e-08
77,0.5,3.2000000000000006,0.0004322470470430715
78,0.6,3.2000000000000006,0.004923059286961169
79,0.7,3.2000000000000006,0.018077425000935343
80,0.7999999999999999,3.2000000000000006,0.026170923200490456
81,0.8999999999999999,3.2000000000000006,0.017488548065271437
82,0.9999999999999999,3.2000000000000006,0.006118120453256813
83,1.0999999999999999,3.2000000000000006,0.0012408525002067768
84,1.1999999999999997,3.2000000000000006,0.00015863352810027855
85,1.2999999999999998,3.2000000000000006,1.3700472283305033e-05
86,1.4,3.2000000000000006,8.469877832733162e-07
87,1.4999999999999998,3.2000000000000006,3.9352187853188624e-08
88,0.5,3.3000000000000007,0.0006161185963253784
89,0.6,3.3000000000000007,0.007464311227382801
90,0.7,3.3000000000000007,0.02885548941314724
91,0.7999999999999999,3.3000000000000007,0.043612292047819565
92,0.8999999999999999,3.3000000000000007,0.030217208769955078
93,0.9999999999999999,3.3000000000000007,0.010898339121037787
94,1.0999999999999999,3.3000000000000007,0.0022680535715451844
95,1.1999999999999997,3.3000000000000007,0.000296352249323158
96,1.2999999999999998,3.3000000000000007,2.6073308943243718e-05
97,1.4,3.3000000000000007,1.6374974940165546e-06
98,1.4999999999999998,3.3000000000000007,7.710790447404362e-08
99,0.5,3.400000000000001,0.0007011805892923729
100,0.6,3.400000000000001,0.009027956668057195
101,0.7,3.400000000000001,0.03671241814214719
102,0.7999999999999999,3.400000000000001,0.057885281281927416
103,0.8999999999999999,3.400000000000001,0.04155515629904789
104,0.9999999999999999,3.400000000000001,0.015441637980324597
105,1.0999999999999999,3.400000000000001,0.003295454465760527
106,1.1999999999999997,3.400000000000001,0.00043984895898652144
107,1.2999999999999998,3.400000000000001,3.9400836045247696e-05
108,1.4,3.400000000000001,2.512529864871611e-06
109,1.4999999999999998,3.400000000000001,1.198519156927351e-07
110,0.5,3.500000000000001,0.0006466013770699758
111,0.6,3.500000000000001,0.008840056079996397
112,0.7,3.500000000000001,0.03778552576620843
113,0.7999999999999999,3.500000000000001,0.0621080433741747
114,0.8999999999999999,3.500000000000001,0.04616720208501953
115,0.9999999999999999,3.500000000000001,0.017664574478752047
116,1.0999999999999999,3.500000000000001,0.0038637666723796964
117,1.1999999999999997,3.500000000000001,0.0005265080276527547
118,1.2999999999999998,3.500000000000001,4.799622435746558e-05
119,1.4,3.500000000000001,3.106222159416958e-06
120,1.4999999999999998,3.500000000000001,1.500343639226851e-07
121,0.5,3.600000000000001,0.0004896647886527674
122,0.6,3.600000000000001,0.007102502128040864
123,0.7,3.600000000000001,0.03188620426532639
124,0.7999999999999999,3.600000000000001,0.054600685750113905
125,0.8999999999999999,3.600000000000001,0.04199953908004199
126,0.9999999999999999,3.600000000000001,0.016537472607912062
127,1.0999999999999999,3.600000000000001,0.003705401798290524
128,1.1999999999999997,3.600000000000001,0.0005152574946331546
129,1.2999999999999998,3.600000000000001,4.777821330451684e-05
130,1.4,3.600000000000001,3.1368282266449845e-06
131,1.4999999999999998,3.600000000000001,1.5335575873696942e-07
132,0.5,3.700000000000001,0.0003082530852755592
133,0.6,3.700000000000001,0.0047397793224042105
134,0.7,3.700000000000001,0.02233338405597909
135,0.7999999999999999,3.700000000000001,0.039814313291483876
136,0.8999999999999999,3.700000000000001,0.0316730523211906
137,0.9999999999999999,3.700000000000001,0.012827319856052826
138,1.0999999999999999,3.700000000000001,0.0029427040684864712
139,1.1999999999999997,3.700000000000001,0.00041738183897551697
140,1.2999999999999998,3.700000000000001,3.93514269484951e-05
141,1.4,3.700000000000001,2.619916445318786e-06
142,1.4999999999999998,3.700000000000001,1.2959548786315776e-07
143,0.5,3.800000000000001,0.00016311340258403547
144,0.6,3.800000000000001,0.0026566232119084364
145,0.7,3.800000000000001,0.013128752682738823
146,0.7999999999999999,3.800000000000001,0.024351350493243957
147,0.8999999999999999,3.800000000000001,0.020023096211123175
148,0.9999999999999999,3.800000000000001,0.008336340552646555
149,1.0999999999999999,3.800000000000001,0.0019571663141568184
150,1.1999999999999997,3.800000000000001,0.0002830266842066275
151,1.2999999999999998,3.800000000000001,2.712100315523155e-05
152,1.4,3.800000000000001,1.8303842193701563e-06
153,1.4999999999999998,3.800000000000001,9.15783570527243e-08
154,0.5,3.9000000000000012,7.329278617883452e-05
155,0.6,3.9000000000000012,0.0012634230733845815
156,0.7,3.9000000000000012,0.006543925269965525
157,0.7999999999999999,3.9000000000000012,0.012620763995723013
158,0.8999999999999999,3.9000000000000012,0.01072043766258931
159,0.9999999999999999,3.9000000000000012,0.004586066068845809
160,1.0999999999999999,3.9000000000000012,0.0011013883192663406
161,1.1999999999999997,3.9000000000000012,0.0001623219426325715
162,1.2999999999999998,3.9000000000000012,1.5803281803236502e-05
163,1.4,3.9000000000000012,1.080805184920164e-06
164,1.4999999999999998,3.9000000000000012,5.467795097754016e-08
165,0.5,4.000000000000002,2.82274133568919e-05
166,0.6,4.000000000000002,0.0005145989107748281
167,0.7,4.000000000000002,0.002791637745455851
168,0.7999999999999999,4.000000000000002,0.005594909412474728
169,0.8999999999999999,4.000000000000002,0.004906890362576513
170,0.9999999999999999,4.000000000000002,0.0021558080891913574
171,1.0999999999999999,4.000000000000002,0.0005293852799018791
172,1.1999999999999997,4.000000000000002,7.948370384787313e-05
173,1.2999999999999998,4.000000000000002,7.859383264353934e-06
174,1.4,4.000000000000002,5.445215462223333e-07
175,1.4999999999999998,4.000000000000002,2.7846418466866866e-08
176,0.5,4.100000000000001,9.398103665403624e-06
177,0.6,4.100000000000001,0.00018105721063238218
178,0.7,4.100000000000001,0.0010280547095677256
179,0.7999999999999999,4.100000000000001,0.0021398383908135562
180,0.8999999999999999,4.100000000000001,0.0019366620124695992
181,0.9999999999999999,4.100000000000001,0.0008734371031551036
182,1.0999999999999999,4.100000000000001,0.00021921730195608946
183,1.1999999999999997,4.100000000000001,3.3518868542703606e-05
184,1.2999999999999998,4.100000000000001,3.365080783646053e-06
185,1.4,4.100000000000001,2.3611228324490122e-07
186,1.4999999999999998,4.100000000000001,1.2202394587586356e-08
187,0.5,4.200000000000001,2.7264390084805403e-06
188,0.6,4.200000000000001,5.546525000770119e-05
189,0.7,4.200000000000001,0.0003294165064559153
190,0.7999999999999999,4.200000000000001,0.0007116873791507446
191,0.8999999999999999,4.200000000000001,0.0006643536488653252
192,0.9999999999999999,4.200000000000001,0.0003074354954070787
193,1.0999999999999999,4.200000000000001,7.883215808407981e-05
194,1.1999999999999997,4.200000000000001,1.22707265864042e-05
195,1.2999999999999998,4.200000000000001,1.2503545314563973e-06
196,1.4,4.200000000000001,8.882363982396176e-08
197,1.4999999999999998,4.200000000000001,4.637843402000166e-09
198,0.5,4.300000000000002,6.942256327297513e-07
199,0.6,4.300000000000002,1.4902222143031482e-05
200,0.7,4.300000000000002,9.251602240285204e-05
201,0.7999999999999999,4.300000000000002,0.00020734433855466205
202,0.8999999999999999,4.300000000000002,0.0001995358243057406
203,0.9999999999999999,4.300000000000002,9.47020045309923e-05
204,1.0999999999999999,4.300000000000002,2.479954108288153e-05
205,1.1999999999999997,4.300000000000002,3.928358814139713e-06
206,1.2999999999999998,4.300000000000002,4.061591234390125e-07
207,1.4,4.300000000000002,2.9204138141014216e-08
208,1.4999999999999998,4.300000000000002,1.540233760439866e-09
209,0.5,4.400000000000002,1.5619947038727812e-07
210,0.6,4.400000000000002,3.5353656837212322e-06
211,0.7,4.400000000000002,2.292782182603874e-05
212,0.7999999999999999,4.400000000000002,5.3275168320439944e-05
213,0.8999999999999999,4.400000000000002,5.2827112073752853e-05
214,0.9999999999999999,4.400000000000002,2.570329387573293e-05
215,1.0999999999999999,4.400000000000002,6.871325435648899e-06
216,1.1999999999999997,4.400000000000002,1.107287546130293e-06
217,1.2999999999999998,4.400000000000002,1.1612792078220721e-07
218,1.4,4.400000000000002,8.449321203919608e-09
219,1.4999999999999998,4.400000000000002,4.500039945931268e-10
220,0.5,4.500000000000002,3.124942914529467e-08
221,0.6,4.500000000000002,7.452189806169765e-07
222,0.7,4.500000000000002,5.045440732403864e-06
223,0.7999999999999999,4.500000000000002,1.2148046124733691e-05
224,0.8999999999999999,4.500000000000002,1.2405931851373972e-05
225,0.9999999999999999,4.500000000000002,6.185399384565233e-06
226,1.0999999999999999,4.500000000000002,1.6874143863854432e-06
227,1.1999999999999997,4.500000000000002,2.7653405372830856e-07
228,1.2999999999999998,4.500000000000002,2.9409518519973232e-08
229,1.4,4.500000000000002,2.1646976353618817e-09
230,1.4999999999999998,4.500000000000002,1.1639778978480528e-10
