,gamma,alpha,p
346,1.1,3.1000000000000014,0.005596832006059112
347,1.2000000000000002,3.1000000000000014,0.001748472242362032
348,1.3000000000000003,3.1000000000000014,0.0004413898132235541
349,1.4000000000000001,3.1000000000000014,9.297085574745249e-05
350,1.5000000000000002,3.1000000000000014,1.6783543523242935e-05
351,1.6,3.1000000000000014,2.656196867054066e-06
352,1.7000000000000002,3.1000000000000014,3.7568022655345716e-07
353,1.8000000000000003,3.1000000000000014,4.827008762817199e-08
354,1.9000000000000001,3.1000000000000014,5.714091675346518e-09
355,2.0,3.1000000000000014,6.307945907661346e-10
356,2.1,3.1000000000000014,6.56223929702428e-11
357,0.1,3.2000000000000015,3.095012730637559e-10
358,0.2,3.2000000000000015,1.8776877909728865e-07
359,0.30000000000000004,3.2000000000000015,1.756353339246876e-05
360,0.4,3.2000000000000015,0.00042612422652957624
361,0.5,3.2000000000000015,0.0037098309872307493
362,0.6,3.2000000000000015,0.014458297651863818
363,0.7000000000000001,3.2000000000000015,0.029587156573097222
364,0.8,3.2000000000000015,0.035831801050454144
365,0.9,3.2000000000000015,0.028164175920581187
366,1.0,3.2000000000000015,0.015451952822831893
367,1.1,3.2000000000000015,0.006272725988523839
368,1.2000000000000002,3.2000000000000015,0.0019756142696609994
369,1.3000000000000003,3.2000000000000015,0.0005019322982316241
370,1.4000000000000001,3.2000000000000015,0.00010625135016807875
371,1.5000000000000002,3.2000000000000015,1.9254408535482623e-05
372,1.6,3.2000000000000015,3.0559609593286636e-06
373,1.7000000000000002,3.2000000000000015,4.3311251947677285e-07
374,1.8000000000000003,3.2000000000000015,5.572729355682094e-08
375,1.9000000000000001,3.2000000000000015,6.602456313353643e-09
376,2.0,3.2000000000000015,7.291482031897682e-10
377,2.1,3.2000000000000015,7.585491911038858e-11
378,0.1,3.3000000000000016,2.0798016119663828e-10
379,0.2,3.3000000000000016,1.4061645555925626e-07
380,0.30000000000000004,3.3000000000000016,1.4152668566662335e-05
381,0.4,3.3000000000000016,0.00036229193937275676
382,0.5,3.3000000000000016,0.003285824861893296
383,0.6,3.3000000000000016,0.01322080342476999
384,0.7000000000000001,3.3000000000000016,0.027744130679349773
385,0.8,3.3000000000000016,0.03427781275089246
386,0.9,3.3000000000000016,0.02737474963796963
387,1.0,3.3000000000000016,0.015210276612512305
388,1.1,3.3000000000000016,0.006237031526098301
389,1.2000000000000002,3.3000000000000016,0.0019800366264070396
390,1.3000000000000003,3.3000000000000016,0.0005061932001165732
391,1.4000000000000001,3.3000000000000016,0.00010766912259318651
392,1.5000000000000002,3.3000000000000016,1.958241832357299e-05
393,1.6,3.3000000000000016,3.1163417422519073e-06
394,1.7000000000000002,3.3000000000000016,4.42499188791204e-07
395,1.8000000000000003,3.3000000000000016,5.7004118062506376e-08
396,1.9000000000000001,3.3000000000000016,6.7581969829093285e-09
397,2.0,3.3000000000000016,7.464981630895105e-10
398,2.1,3.3000000000000016,7.76458499209895e-11
399,0.1,3.4000000000000017,1.2525974631926717e-10
400,0.2,3.4000000000000017,9.439284663986452e-08
401,0.30000000000000004,3.4000000000000017,1.0219078315374288e-05
402,0.4,3.4000000000000017,0.0002759133875872586
403,0.5,3.4000000000000017,0.0026061060498534204
404,0.6,3.4000000000000017,0.010822897733042678
405,0.7000000000000001,3.4000000000000017,0.023285664873922488
406,0.8,3.4000000000000017,0.029344310123380374
407,0.9,3.4000000000000017,0.023806449131690003
408,1.0,3.4000000000000017,0.013394076952947774
409,1.1,3.4000000000000017,0.005546968072655704
410,1.2000000000000002,3.4000000000000017,0.0017747481813003686
411,1.3000000000000003,3.4000000000000017,0.00045647545634279317
412,1.4000000000000001,3.4000000000000017,9.754742793800409e-05
413,1.5000000000000002,3.4000000000000017,1.7803620481430947e-05
414,1.6,3.4000000000000017,2.8404409297909306e-06
415,1.7000000000000002,3.4000000000000017,4.0402158833015674e-07
416,1.8000000000000003,3.4000000000000017,5.21028000923962e-08
417,1.9000000000000001,3.4000000000000017,6.1802793441454575e-09
418,2.0,3.4000000000000017,6.826973215287945e-10
419,2.1,3.4000000000000017,7.098605456572993e-11
420,0.1,3.5000000000000018,6.811056086416727e-11
421,0.2,3.5000000000000018,5.721284272724653e-08
422,0.30000000000000004,3.5000000000000018,6.660111792701361e-06
423,0.4,3.5000000000000018,0.0001895934838271164
424,0.5,3.5000000000000018,0.0018644132459260845
425,0.6,3.5000000000000018,0.007989559581487716
426,0.7000000000000001,3.5000000000000018,0.017620185105716404
427,0.8,3.5000000000000018,0.022644562316812132
428,0.9,3.5000000000000018,0.01865964118206375
429,1.0,3.5000000000000018,0.010629054520514629
430,1.1,3.5000000000000018,0.004445148668058308
431,1.2000000000000002,3.5000000000000018,0.0014331874718454235
432,1.3000000000000003,3.5000000000000018,0.0003708284618458008
433,1.4000000000000001,3.5000000000000018,7.96063548945983e-05
434,1.5000000000000002,3.5000000000000018,1.4578428289241849e-05
435,1.6,3.5000000000000018,2.331523423658286e-06
436,1.7000000000000002,3.5000000000000018,3.321715791026235e-07
437,1.8000000000000003,3.5000000000000018,4.287789332765319e-08
438,1.9000000000000001,3.5000000000000018,5.088077874815009e-09
439,2.0,3.5000000000000018,5.620123921041519e-10
440,2.1,3.5000000000000018,5.84110323317238e-11
441,0.1,3.600000000000002,3.366068143349412e-11
442,0.2,3.600000000000002,3.151880613646712e-08
443,0.30000000000000004,3.600000000000002,3.943717021741158e-06
444,0.4,3.600000000000002,0.00011832133869269492
445,0.5,3.600000000000002,0.00121100482749016
446,0.6,3.600000000000002,0.0053536317334790815
447,0.7000000000000001,3.600000000000002,0.01210022028620668
448,0.8,3.600000000000002,0.015856073389699042
449,0.9,3.600000000000002,0.01326923852362885
450,1.0,3.600000000000002,0.007651758514033226
451,1.1,3.600000000000002,0.00323115917522489
452,1.2000000000000002,3.600000000000002,0.0010497151726664366
453,1.3000000000000003,3.600000000000002,0.00027320861554784847
454,1.4000000000000001,3.600000000000002,5.891291618308128e-05
455,1.5000000000000002,3.600000000000002,1.0824553131780247e-05
456,1.6,3.600000000000002,1.7352297145176383e-06
457,1.7000000000000002,3.600000000000002,2.4759941057982417e-07
458,1.8000000000000003,3.600000000000002,3.1988992087178e-08
459,1.9000000000000001,3.600000000000002,3.797159424556659e-09
460,2.0,3.600000000000002,4.193597395268521e-10
461,2.1,3.600000000000002,4.356146605697967e-11
462,0.1,3.700000000000002,1.5211497807752314e-11
463,0.2,3.700000000000002,1.5877460940912267e-08
464,0.30000000000000004,3.700000000000002,2.134446850444502e-06
465,0.4,3.700000000000002,6.746625297897569e-05
466,0.5,3.700000000000002,0.000718448396049563
467,0.6,3.700000000000002,0.0032757674786076016
468,0.7000000000000001,3.700000000000002,0.00758633006837532
469,0.8,3.700000000000002,0.010134853497132652
470,0.9,3.700000000000002,0.008612443448135363
471,1.0,3.700000000000002,0.005027160395769093
472,1.1,3.700000000000002,0.00214333239207102
473,1.2000000000000002,3.700000000000002,0.0007015657631561088
474,1.3000000000000003,3.700000000000002,0.00018366104821518434
475,1.4000000000000001,3.700000000000002,3.97786394238944e-05
476,1.5000000000000002,3.700000000000002,7.332678081340647e-06
477,1.6,3.700000000000002,1.1781620602153143e-06
478,1.7000000000000002,3.700000000000002,1.6836246655999368e-07
479,1.8000000000000003,3.700000000000002,2.176975942233275e-08
480,1.9000000000000001,3.700000000000002,2.584798539787729e-09
481,2.0,3.700000000000002,2.8540813980077984e-10
482,2.1,3.700000000000002,2.9629467379255055e-11
483,0.1,3.800000000000002,6.320752334940023e-12
484,0.2,3.800000000000002,7.353818210825502e-09
485,0.30000000000000004,3.800000000000002,1.0616799012500157e-06
486,0.4,3.800000000000002,3.5339532061552716e-05
487,0.5,3.800000000000002,0.00039143079870951065
488,0.6,3.800000000000002,0.0018402604727272784
489,0.7000000000000001,3.800000000000002,0.004366055884986561
490,0.8,3.800000000000002,0.005945590533507937
491,0.9,3.800000000000002,0.005129953200740703
492,1.0,3.800000000000002,0.0030307672180606864
493,1.1,3.800000000000002,0.0013045443338551648
494,1.2000000000000002,3.800000000000002,0.0004302087427780389
495,1.3000000000000003,3.800000000000002,0.00011327493961063242
496,1.4000000000000001,3.800000000000002,2.464147694849668e-05
497,1.5000000000000002,3.800000000000002,4.556989856421276e-06
498,1.6,3.800000000000002,7.338420193859064e-07
499,1.7000000000000002,3.800000000000002,1.0502139165320874e-07
500,1.8000000000000003,3.800000000000002,1.359036069724293e-08
501,1.9000000000000001,3.800000000000002,1.6140093338181966e-09
502,2.0,3.800000000000002,1.7817388801925062e-10
503,2.1,3.800000000000002,1.8485408834402272e-11
504,0.1,3.900000000000002,2.427266394483086e-12
505,0.2,3.900000000000002,3.147372479053875e-09
506,0.30000000000000004,3.900000000000002,4.877546959569175e-07
507,0.4,3.900000000000002,1.7090317227561715e-05
508,0.5,3.900000000000002,0.0001968271247875636
509,0.6,3.900000000000002,0.0009539075108511342
510,0.7000000000000001,3.900000000000002,0.002318060047267563
511,0.8,3.900000000000002,0.003217272105728409
