,gamma,alpha,p
0,0.5,2.5,5.470200944444873e-07
1,0.6,2.5,2.1341703525857193e-06
2,0.7,2.5,3.2848637847573123e-06
3,0.7999999999999999,2.5,2.352731462620448e-06
4,0.8999999999999999,2.5,8.926835757783085e-07
5,0.9999999999999999,2.5,1.9902485142207116e-07
6,1.0999999999999999,2.5,2.836059973570212e-08
7,1.1999999999999997,2.5,2.767552024682611e-09
8,1.2999999999999998,2.5,1.958402309394693e-10
9,1.4,2.5,1.0541894187264047e-11
10,1.4999999999999998,2.5,4.494251860930446e-13
11,0.5,2.6,4.73616232808302e-06
12,0.6,2.6,1.9654667700824056e-05
13,0.7,2.6,3.188164061573327e-05
14,0.7999999999999999,2.6,2.3883077885105146e-05
15,0.8999999999999999,2.6,9.418639844545504e-06
16,0.9999999999999999,2.6,2.1712145777048956e-06
17,1.0999999999999999,2.6,3.185037235127285e-07
18,1.1999999999999997,2.6,3.187839428225737e-08
19,1.2999999999999998,2.6,2.3064672570472928e-09
20,1.4,2.6,1.2660600960919257e-10
21,1.4999999999999998,2.6,5.4915714087756635e-12
22,0.5,2.7,2.8773077935809306e-05
23,0.6,2.7,0.00012684620104176989
24,0.7,2.7,0.00021657197175807647
25,0.7999999999999999,2.7,0.00016948554081459833
26,0.8999999999999999,2.7,6.939229695182449e-05
27,0.9999999999999999,2.7,1.65218947029553e-05
28,1.0999999999999999,2.7,2.492443705159416e-06
29,1.1999999999999997,2.7,2.556109020192225e-07
30,1.2999999999999998,2.7,1.8891461831737612e-08
31,1.4,2.7,1.0565085122344254e-09
32,1.4999999999999998,2.7,4.6585191757504275e-11
33,0.5,2.8000000000000003,0.00012628917293952492
34,0.6,2.8000000000000003,0.0005907268803926469
35,0.7,2.8000000000000003,0.001060385363744792
36,0.7999999999999999,2.8000000000000003,0.0008659635673977453
37,0.8999999999999999,2.8000000000000003,0.0003677089528939528
38,0.9999999999999999,2.8000000000000003,9.033406189264104e-05
39,1.0999999999999999,2.8000000000000003,1.4000846748668248e-05
40,1.1999999999999997,2.8000000000000003,1.4698811747789256e-06
41,1.2999999999999998,2.8000000000000003,1.1087239153510818e-07
42,1.4,2.8000000000000003,6.3120183208299494e-09
43,1.4999999999999998,2.8000000000000003,2.8270238330474673e-10
44,0.5,2.9000000000000004,0.0004109486428266639
45,0.6,2.9000000000000004,0.002037272537496942
46,0.7,2.9000000000000004,0.003840748107100582
47,0.7999999999999999,2.9000000000000004,0.0032697694458060536
48,0.8999999999999999,2.9000000000000004,0.00143855844629436
49,0.9999999999999999,2.9000000000000004,0.00036431056240291744
50,1.0999999999999999,2.9000000000000004,5.795985757434467e-05
51,1.1999999999999997,2.9000000000000004,6.223881785414653e-06
52,1.2999999999999998,2.9000000000000004,4.787466869422611e-07
53,1.4,2.9000000000000004,2.7723738674529658e-08
54,1.4999999999999998,2.9000000000000004,1.2603120111885903e-09
55,0.5,3.0000000000000004,0.0010144304689964358
56,0.6,3.0000000000000004,0.005324340112110583
57,0.7,3.0000000000000004,0.010531509778029196
58,0.7999999999999999,3.0000000000000004,0.009337891289091979
59,0.8999999999999999,3.0000000000000004,0.00425281316282384
60,0.9999999999999999,3.0000000000000004,0.0011092938198570357
61,1.0999999999999999,3.0000000000000004,0.00018100914406540407
62,1.1999999999999997,3.0000000000000004,1.9865602781071023e-05
