,gamma,alpha,p
50,1.0999999999999999,2.9000000000000004,0.0003707639751866659
51,1.1999999999999997,2.9000000000000004,5.477203560541132e-05
52,1.2999999999999998,2.9000000000000004,5.687950687638502e-06
53,1.4,2.9000000000000004,4.3739707581691215e-07
54,1.4999999999999998,2.9000000000000004,2.602056353998974e-08
55,0.5,3.0000000000000004,0.0004405663065701006
56,0.6,3.0000000000000004,0.003930982669628206
57,0.7,3.0000000000000004,0.012504803923661267
58,0.7999999999999999,3.0000000000000004,0.01705980414365378
59,0.8999999999999999,3.0000000000000004,0.011530855932375099
60,0.9999999999999999,3.0000000000000004,0.0043315743989802025
61,1.0999999999999999,3.0000000000000004,0.000992383762748827
62,1.1999999999999997,3.0000000000000004,0.00014962290322186983
63,1.2999999999999998,3.0000000000000004,1.5809796070969948e-05
64,1.4,3.0000000000000004,1.233862017728917e-06
65,1.4999999999999998,3.0000000000000004,7.433489183674445e-08
66,0.5,3.1000000000000005,0.0007250294641535336
67,0.6,3.1000000000000005,0.006852026800304097
68,0.7,3.1000000000000005,0.022857619229470914
69,0.7999999999999999,3.1000000000000005,0.032441074140159745
70,0.8999999999999999,3.1000000000000005,0.0226638964382175
71,0.9999999999999999,3.1000000000000005,0.008753156798214664
72,1.0999999999999999,3.1000000000000005,0.0020527817051882026
73,1.1999999999999997,3.1000000000000005,0.0003156663354335111
74,1.2999999999999998,3.1000000000000005,3.391635403310949e-05
75,1.4,3.1000000000000005,2.684737602724223e-06
76,1.4999999999999998,3.1000000000000005,1.6370248902484223e-07
77,0.5,3.2000000000000006,0.0009435646890194582
78,0.6,3.2000000000000006,0.00943694164170201
79,0.7,3.2000000000000006,0.032986113681293436
80,0.7999999999999999,3.2000000000000006,0.04866736451266684
81,0.8999999999999999,3.2000000000000006,0.035117510875685765
82,0.9999999999999999,3.2000000000000006,0.013935120100678914
83,1.0999999999999999,3.2000000000000006,0.0033431662914306113
84,1.1999999999999997,3.2000000000000006,0.0005240201377203306
85,1.2999999999999998,3.2000000000000006,5.721766483102127e-05
86,1.4,3.2000000000000006,4.591280629730519e-06
87,1.4999999999999998,3.2000000000000006,2.831929957033216e-07
88,0.5,3.3000000000000007,0.0009871307876695562
89,0.6,3.3000000000000007,0.01043928529479035
90,0.7,3.3000000000000007,0.038205886275299396
91,0.7999999999999999,3.3000000000000007,0.058556674297694095
92,0.8999999999999999,3.3000000000000007,0.04361405101805648
93,0.9999999999999999,3.3000000000000007,0.017770718524938826
94,1.0999999999999999,3.3000000000000007,0.0043588382998041115
95,1.1999999999999997,3.3000000000000007,0.0006960288206803765
96,1.2999999999999998,3.3000000000000007,7.719403643653553e-05
97,1.4,3.3000000000000007,6.275979350701902e-06
98,1.4999999999999998,3.3000000000000007,3.913968357227945e-07
99,0.5,3.400000000000001,0.0008425189433742388
100,0.6,3.400000000000001,0.009413842424961705
101,0.7,3.400000000000001,0.036047425960962644
102,0.7999999999999999,3.400000000000001,0.0573554866641307
103,0.8999999999999999,3.400000000000001,0.04406828243416868
104,0.9999999999999999,3.400000000000001,0.018426861678405987
105,1.0999999999999999,3.400000000000001,0.004618554632372181
106,1.1999999999999997,3.400000000000001,0.0007509527113287895
107,1.2999999999999998,3.400000000000001,8.455483932365412e-05
108,1.4,3.400000000000001,6.962019307626332e-06
109,1.4999999999999998,3.400000000000001,4.3880533755574363e-07
110,0.5,3.500000000000001,0.0005945504421916978
111,0.6,3.500000000000001,0.007013479658895294
112,0.7,3.500000000000001,0.028079568701276852
113,0.7999999999999999,3.500000000000001,0.04635279279329499
114,0.8999999999999999,3.500000000000001,0.036718207610879065
115,0.9999999999999999,3.500000000000001,0.01574801538395093
116,1.0999999999999999,3.500000000000001,0.004031419701747305
117,1.1999999999999997,3.500000000000001,0.0006671397935689526
118,1.2999999999999998,3.500000000000001,7.623004892263594e-05
119,1.4,3.500000000000001,6.353986916411521e-06
120,1.4999999999999998,3.500000000000001,4.045918538003568e-07
121,0.5,3.600000000000001,0.00035112799712295296
122,0.6,3.600000000000001,0.004369620857477179
123,0.7,3.600000000000001,0.018279443914880525
124,0.7999999999999999,3.600000000000001,0.031287851633831
125,0.8999999999999999,3.600000000000001,0.02553891781813354
126,0.9999999999999999,3.600000000000001,0.01122930385395258
127,1.0999999999999999,3.600000000000001,0.0029347176115343517
128,1.1999999999999997,3.600000000000001,0.0004940782495014774
129,1.2999999999999998,3.600000000000001,5.726894517722765e-05
130,1.4,3.600000000000001,4.830631668942277e-06
131,1.4999999999999998,3.600000000000001,3.106413838712538e-07
132,0.5,3.700000000000001,0.00017546834547504876
133,0.6,3.700000000000001,0.002301940450875274
134,0.7,3.700000000000001,0.010055354416454065
135,0.7999999999999999,3.700000000000001,0.017835694998197746
136,0.8999999999999999,3.700000000000001,0.014993940944003
137,0.9999999999999999,3.700000000000001,0.006755709434120062
138,1.0999999999999999,3.700000000000001,0.001801699353657528
139,1.1999999999999997,3.700000000000001,0.00030847076639944047
140,1.2999999999999998,3.700000000000001,3.625736042460375e-05
141,1.4,3.700000000000001,3.093864410071981e-06
142,1.4999999999999998,3.700000000000001,2.008660319413263e-07
143,0.5,3.800000000000001,7.494752497519192e-05
144,0.6,3.800000000000001,0.0010357606169107676
145,0.7,3.800000000000001,0.004721454219637109
146,0.7999999999999999,3.800000000000001,0.008673793958710157
147,0.8999999999999999,3.800000000000001,0.0075062099869828754
148,0.9999999999999999,3.800000000000001,0.0034640912140205776
149,1.0999999999999999,3.800000000000001,0.0009423790619648859
150,1.1999999999999997,3.800000000000001,0.0001640221198807239
151,1.2999999999999998,3.800000000000001,1.9543378930722265e-05
152,1.4,3.800000000000001,1.6865259555915374e-06
153,1.4999999999999998,3.800000000000001,1.1051620594342933e-07
154,0.5,3.9000000000000012,2.7614453172373847e-05
155,0.6,3.9000000000000012,0.0004017355469600521
156,0.7,3.9000000000000012,0.001909873871238339
157,0.7999999999999999,3.9000000000000012,0.003632001887647963
158,0.8999999999999999,3.9000000000000012,0.003233982377462924
159,0.9999999999999999,3.9000000000000012,0.0015280453962022561
160,1.0999999999999999,3.9000000000000012,0.0004238704486343445
161,1.1999999999999997,3.9000000000000012,7.497336328273009e-05
162,1.2999999999999998,3.9000000000000012,9.052849114546507e-06
163,1.4,3.9000000000000012,7.898506977453495e-07
164,1.4999999999999998,3.9000000000000012,5.2226880809616216e-08
165,0.5,4.000000000000002,8.851139936032348e-06
166,0.6,4.000000000000002,0.00013545777853776978
167,0.7,4.000000000000002,0.0006712066156249731
168,0.7999999999999999,4.000000000000002,0.0013206217376426866
169,0.8999999999999999,4.000000000000002,0.0012093444368355567
170,0.9999999999999999,4.000000000000002,0.0005847921962559778
171,1.0999999999999999,4.000000000000002,0.00016534899258142805
172,1.1999999999999997,4.000000000000002,2.9711995652074805e-05
173,1.2999999999999998,4.000000000000002,3.634670303855775e-06
174,1.4,4.000000000000002,3.2053647137616584e-07
175,1.4999999999999998,4.000000000000002,2.138158037629283e-08
176,0.5,4.100000000000001,2.487204052719746e-06
177,0.6,4.100000000000001,4.001473725771891e-05
178,0.7,4.100000000000001,0.0002065399090784233
179,0.7999999999999999,4.100000000000001,0.00042022724523710646
180,0.8999999999999999,4.100000000000001,0.0003955856516840477
181,0.9999999999999999,4.100000000000001,0.00019569202541182333
182,1.0999999999999999,4.100000000000001,5.637989684738659e-05
183,1.1999999999999997,4.100000000000001,1.0289072953678286e-05
184,1.2999999999999998,4.100000000000001,1.2748072751560742e-06
185,1.4,4.100000000000001,1.1360637937130633e-07
186,1.4999999999999998,4.100000000000001,7.643328229093054e-09
187,0.5,4.200000000000001,6.171242389533191e-07
188,0.6,4.200000000000001,1.043016250896066e-05
189,0.7,4.200000000000001,5.6047230237238116e-05
190,0.7999999999999999,4.200000000000001,0.00011786184029062051
191,0.8999999999999999,4.200000000000001,0.00011400474780331272
192,0.9999999999999999,4.200000000000001,5.767250252239616e-05
193,1.0999999999999999,4.200000000000001,1.6924801716620096e-05
194,1.1999999999999997,4.200000000000001,3.135936523673255e-06
195,1.2999999999999998,4.200000000000001,3.934194617470548e-07
196,1.4,4.200000000000001,3.54207839454101e-08
197,1.4999999999999998,4.200000000000001,2.403063283797747e-09
198,0.5,4.300000000000002,1.3609523902235603e-07
199,0.6,4.300000000000002,2.4147954378394554e-06
200,0.7,4.300000000000002,1.3501214833662876e-05
201,0.7999999999999999,4.300000000000002,2.9330175278573243e-05
202,0.8999999999999999,4.300000000000002,2.9138661885722064e-05
203,0.9999999999999999,4.300000000000002,1.5068300918499737e-05
204,1.0999999999999999,4.300000000000002,4.502759251624273e-06
205,1.1999999999999997,4.300000000000002,8.468136446671023e-07
206,1.2999999999999998,4.300000000000002,1.075439245593923e-07
207,1.4,4.300000000000002,9.77991183145338e-09
208,1.4999999999999998,4.300000000000002,6.689343132396653e-10
209,0.5,4.400000000000002,2.6839031919123206e-08
210,0.6,4.400000000000002,4.996144086968674e-07
211,0.7,4.400000000000002,2.9047578824040127e-06
212,0.7999999999999999,4.400000000000002,6.515699976909456e-06
213,0.8999999999999999,4.400000000000002,6.645623837440032e-06
214,0.9999999999999999,4.400000000000002,3.5117011500605712e-06
215,1.0999999999999999,4.400000000000002,1.0681948421596152e-06
216,1.1999999999999997,4.400000000000002,2.0384578728438939e-07
217,1.2999999999999998,4.400000000000002,2.6200012936686898e-08
218,1.4,4.400000000000002,2.4060417174592307e-09
219,1.4999999999999998,4.400000000000002,1.6588643742805582e-10
220,0.5,4.500000000000002,4.759856927945121e-09
221,0.6,4.500000000000002,9.28981498006402e-08
222,0.7,4.500000000000002,5.613323860862921e-07
223,0.7999999999999999,4.500000000000002,1.2994797914945055e-06
224,0.8999999999999999,4.500000000000002,1.3601310174584814e-06
225,0.9999999999999999,4.500000000000002,7.341591582068189e-07
226,1.0999999999999999,4.500000000000002,2.2724940786239568e-07
227,1.1999999999999997,4.500000000000002,4.399215276068768e-08
228,1.2999999999999998,4.500000000000002,5.720992971864803e-09
229,1.4,4.500000000000002,5.304372812859911e-10
230,1.4999999999999998,4.500000000000002,3.6857112386139105e-11
