,gamma,alpha,p
0,0.5,2.5,9.529355899785057e-07
1,0.6,2.5,7.0392373410060115e-06
2,0.7,2.5,1.9433298312866097e-05
3,0.7999999999999999,2.5,2.386418591678453e-05
4,0.8999999999999999,2.5,1.4942110864018295e-05
5,0.9999999999999999,2.5,5.3196975671961544e-06
6,1.0999999999999999,2.5,1.1763697060432483e-06
7,1.1999999999999997,2.5,1.7372601222773205e-07
8,1.2999999999999998,2.5,1.819473345135069e-08
9,1.4,2.5,1.4210437974304115e-09
10,1.4999999999999998,2.5,8.634466638134405e-11
11,0.5,2.6,6.2039632984038855e-06
12,0.6,2.6,4.885256122564955e-05
13,0.7,2.6,0.00014233474053220547
14,0.7999999999999999,2.6,0.0001829707132272951
15,0.8999999999999999,2.6,0.0001191284736215155
16,0.9999999999999999,2.6,4.3858587022805324e-05
17,1.0999999999999999,2.6,9.983202084964406e-06
18,1.1999999999999997,2.6,1.5117039373853088e-06
19,1.2999999999999998,2.6,1.6180984569213263e-07
20,1.4,2.6,1.2880194165683293e-08
21,1.4999999999999998,2.6,7.957627822306181e-10
22,0.5,2.7,2.8446222789039792e-05
23,0.6,2.7,0.0002384813340963418
24,0.7,2.7,0.0007324182408932009
25,0.7999999999999999,2.7,0.0009844638128327394
26,0.8999999999999999,2.7,0.0006657653237958469
27,0.9999999999999999,2.7,0.0002531987721509879
28,1.0999999999999999,2.7,5.926394302325489e-05
29,1.1999999999999997,2.7,9.192559576032056e-06
30,1.2999999999999998,2.7,1.0046681791426606e-06
31,1.4,2.7,8.143358768732098e-08
32,1.4999999999999998,2.7,5.111194053768293e-09
33,0.5,2.8000000000000003,9.456980416960159e-05
34,0.6,2.8000000000000003,0.0008431230340339833
35,0.7,2.8000000000000003,0.002726452286863442
36,0.7999999999999999,2.8000000000000003,0.003827808099190272
37,0.8999999999999999,2.8000000000000003,0.0026860808997307955
38,0.9999999999999999,2.8000000000000003,0.0010542363391536818
39,1.0999999999999999,2.8000000000000003,0.00025349766246264555
40,1.1999999999999997,2.8000000000000003,4.024184583479608e-05
41,1.2999999999999998,2.8000000000000003,4.486796345448846e-06
42,1.4,2.8000000000000003,3.7001548402591095e-07
43,1.4999999999999998,2.8000000000000003,2.3574903315798622e-08
44,0.5,2.9000000000000004,0.00023389174532470244
45,0.6,2.9000000000000004,0.002215108952768987
46,0.7,2.9000000000000004,0.007534648054520235
47,0.7999999999999999,2.9000000000000004,0.011038419182253352
48,0.8999999999999999,2.9000000000000004,0.00803010959733934
49,0.9999999999999999,2.9000000000000004,0.0032496243225453598
50,1.0999999999999999,2.9000000000000004,0.0008020574127633025
51,1.1999999999999997,2.9000000000000004,0.00013019997204472193
52,1.2999999999999998,2.9000000000000004,1.4797852616821654e-05
53,1.4,2.9000000000000004,1.2406664203828148e-06
54,1.4999999999999998,2.9000000000000004,8.018240437726688e-08
55,0.5,3.0000000000000004,0.00044027627934009475
56,0.6,3.0000000000000004,0.0044249785704493375
57,0.7,3.0000000000000004,0.015817275960500244
58,0.7999999999999999,3.0000000000000004,0.02415913072630229
59,0.8999999999999999,3.0000000000000004,0.018204303538117254
60,0.9999999999999999,3.0000000000000004,0.007589742060238819
61,1.0999999999999999,3.0000000000000004,0.0019213144340299614
62,1.1999999999999997,3.0000000000000004,0.00031869952038432345
63,1.2999999999999998,3.0000000000000004,3.689665537308769e-05
64,1.4,3.0000000000000004,3.142796905370314e-06
65,1.4999999999999998,3.0000000000000004,2.0589498841918254e-07
66,0.5,3.1000000000000005,0.0006437604668252687
67,0.6,3.1000000000000005,0.0068597132287446395
68,0.7,3.1000000000000005,0.025745373815135163
69,0.7999999999999999,3.1000000000000005,0.040963620345510196
70,0.8999999999999999,3.1000000000000005,0.031947164858068214
71,0.9999999999999999,3.1000000000000005,0.013712157839942778
72,1.0999999999999999,3.1000000000000005,0.0035577040141757388
73,1.1999999999999997,3.1000000000000005,0.0006026102528665107
74,1.2999999999999998,3.1000000000000005,7.101952867467137e-05
75,1.4,3.1000000000000005,6.141986063563728e-06
76,1.4999999999999998,3.1000000000000005,4.0764542103811403e-07
77,0.5,3.2000000000000006,0.0007446053748780623
78,0.6,3.2000000000000006,0.008404570570248677
79,0.7,3.2000000000000006,0.033092201509998136
80,0.7999999999999999,3.2000000000000006,0.05480797841207134
81,0.8999999999999999,3.2000000000000006,0.04420880254961376
82,0.9999999999999999,3.2000000000000006,0.019521327234311
83,1.0999999999999999,3.2000000000000006,0.005187844315499176
84,1.1999999999999997,3.2000000000000006,0.0008967493415707511
85,1.2999999999999998,3.2000000000000006,0.00010752094508657629
86,1.4,3.2000000000000006,9.435853946153173e-06
87,1.4999999999999998,3.2000000000000006,6.341091943976323e-07
88,0.5,3.3000000000000007,0.000692534467913353
89,0.6,3.3000000000000007,0.008273103778921398
90,0.7,3.3000000000000007,0.03414757542999248
91,0.7999999999999999,3.3000000000000007,0.05882856790059872
92,0.8999999999999999,3.3000000000000007,0.04904525263932522
93,0.9999999999999999,3.3000000000000007,0.022266660539672082
94,1.0999999999999999,3.3000000000000007,0.006057474929656
95,1.1999999999999997,3.3000000000000007,0.0010679513828474646
96,1.2999999999999998,3.3000000000000007,0.00013020387124414442
97,1.4,3.3000000000000007,1.1589078863774415e-05
98,1.4999999999999998,3.3000000000000007,7.881878288642845e-07
99,0.5,3.400000000000001,0.0005256300107226353
100,0.6,3.400000000000001,0.006640332359739789
101,0.7,3.400000000000001,0.02871069125054635
102,0.7999999999999999,3.400000000000001,0.051415248398041305
103,0.8999999999999999,3.400000000000001,0.04427684528197962
104,0.9999999999999999,3.400000000000001,0.02065585700513921
105,1.0999999999999999,3.400000000000001,0.005749171477430849
106,1.1999999999999997,3.400000000000001,0.0010332866306751935
107,1.2999999999999998,3.400000000000001,0.00012803692310229883
108,1.4,3.400000000000001,1.1553110242926154e-05
109,1.4999999999999998,3.400000000000001,7.948559993147785e-07
110,0.5,3.500000000000001,0.00032994366024197407
111,0.6,3.500000000000001,0.004404423252413023
112,0.7,3.500000000000001,0.019934268161723213
113,0.7999999999999999,3.500000000000001,0.03708457445251705
114,0.8999999999999999,3.500000000000001,0.032968771693658416
115,0.9999999999999999,3.500000000000001,0.01579596104275872
116,1.0999999999999999,3.500000000000001,0.004495917646209564
117,1.1999999999999997,3.500000000000001,0.0008233572937519735
118,1.2999999999999998,3.500000000000001,0.00010364672151196491
119,1.4,3.500000000000001,9.47718123977254e-06
120,1.4999999999999998,3.500000000000001,6.593375670750871e-07
121,0.5,3.600000000000001,0.00017337212030553773
122,0.6,3.600000000000001,0.002443627651730865
123,0.7,3.600000000000001,0.01156937783503885
124,0.7999999999999999,3.600000000000001,0.022345243198744518
125,0.8999999999999999,3.600000000000001,0.020496589634546408
126,0.9999999999999999,3.600000000000001,0.01008055618105762
127,1.0999999999999999,3.600000000000001,0.002932696709431715
128,1.1999999999999997,3.600000000000001,0.0005470239927838697
129,1.2999999999999998,3.600000000000001,6.992843376389732e-05
130,1.4,3.600000000000001,6.477024993408598e-06
131,1.4999999999999998,3.600000000000001,4.5550264506657587e-07
132,0.5,3.700000000000001,7.710504148596682e-05
133,0.6,3.700000000000001,0.0011466214763926192
134,0.7,3.700000000000001,0.005675110432856884
135,0.7999999999999999,3.700000000000001,0.011373106144226845
136,0.8999999999999999,3.700000000000001,0.010758114796500153
137,0.9999999999999999,3.700000000000001,0.005428671722207024
138,1.0999999999999999,3.700000000000001,0.0016136135946371601
139,1.1999999999999997,3.700000000000001,0.0003064335390509936
140,1.2999999999999998,3.700000000000001,3.9765401565042655e-05
141,1.4,3.700000000000001,3.729735796022124e-06
142,1.4999999999999998,3.700000000000001,2.6505902832505476e-07
143,0.5,3.800000000000001,2.931665242084834e-05
144,0.6,3.800000000000001,0.0004596368906829162
145,0.7,3.800000000000001,0.0023766842479254974
146,0.7999999999999999,3.800000000000001,0.004939260430607141
147,0.8999999999999999,3.800000000000001,0.004815730857305321
148,0.9999999999999999,3.800000000000001,0.002492177235793317
149,1.0999999999999999,3.800000000000001,0.0007565396878232055
150,1.1999999999999997,3.800000000000001,0.00014621957287894107
151,1.2999999999999998,3.800000000000001,1.9255263901750815e-05
152,1.4,3.800000000000001,1.8282607643824855e-06
153,1.4999999999999998,3.800000000000001,1.3125838879888077e-07
154,0.5,3.9000000000000012,9.617562362679954e-06
155,0.6,3.9000000000000012,0.0001588605035517463
156,0.7,3.9000000000000012,0.0008576383506160214
157,0.7999999999999999,3.9000000000000012,0.001847323934363481
158,0.8999999999999999,3.9000000000000012,0.001855566768829339
159,0.9999999999999999,3.9000000000000012,0.0009843860215585636
160,1.0999999999999999,3.9000000000000012,0.0003050683889925631
161,1.1999999999999997,3.9000000000000012,5.998694726408804e-05
162,1.2999999999999998,3.9000000000000012,8.013801542253155e-06
163,1.4,3.9000000000000012,7.700491816872271e-07
164,1.4999999999999998,3.9000000000000012,5.583642599809976e-08
165,0.5,4.000000000000002,2.745321568336907e-06
166,0.6,4.000000000000002,4.77404469038757e-05
167,0.7,4.000000000000002,0.00026893095650882637
168,0.7999999999999999,4.000000000000002,0.0006000623761166246
169,0.8999999999999999,4.000000000000002,0.0006206678135824502
170,0.9999999999999999,4.000000000000002,0.0003373956812635207
171,1.0999999999999999,4.000000000000002,0.00010670613813230702
172,1.1999999999999997,4.000000000000002,2.1339827020106755e-05
173,1.2999999999999998,4.000000000000002,2.8912222313879566e-06
174,1.4,4.000000000000002,2.810840398380556e-07
175,1.4999999999999998,4.000000000000002,2.057975218405247e-08
176,0.5,4.100000000000001,6.871641920847934e-07
177,0.6,4.100000000000001,1.257164411940395e-05
178,0.7,4.100000000000001,7.385011398439528e-05
179,0.7999999999999999,4.100000000000001,0.00017060681683696974
180,0.8999999999999999,4.100000000000001,0.00018163077063393506
181,0.9999999999999999,4.100000000000001,0.00010113132508019604
182,1.0999999999999999,4.100000000000001,3.262859962589963e-05
183,1.1999999999999997,4.100000000000001,6.6344366314733194e-06
184,1.2999999999999998,4.100000000000001,9.113405166719784e-07
185,1.4,4.100000000000001,8.961910524317955e-08
186,1.4999999999999998,4.100000000000001,6.623858927138426e-09
187,0.5,4.200000000000001,1.5190154607432508e-07
188,0.6,4.200000000000001,2.9216730393805995e-06
189,0.7,4.200000000000001,1.7887015677517403e-05
190,0.7999999999999999,4.200000000000001,4.2761150487868646e-05
191,0.8999999999999999,4.200000000000001,4.6835756989486985e-05
192,0.9999999999999999,4.200000000000001,2.67004475475092e-05
193,1.0999999999999999,4.200000000000001,8.785032306318546e-06
194,1.1999999999999997,4.200000000000001,1.8155995748397406e-06
195,1.2999999999999998,4.200000000000001,2.527930532934343e-07
196,1.4,4.200000000000001,2.5138887735274402e-08
197,1.4999999999999998,4.200000000000001,1.875298749258876e-09
198,0.5,4.300000000000002,2.985068244971103e-08
199,0.6,4.300000000000002,6.03204233078751e-07
200,0.7,4.300000000000002,3.846480065899974e-06
201,0.7999999999999999,4.300000000000002,9.510890154463312e-06
202,0.8999999999999999,4.300000000000002,1.0712544346246111e-05
203,0.9999999999999999,4.300000000000002,6.2504389716347465e-06
204,1.0999999999999999,4.300000000000002,2.0965259868218877e-06
205,1.1999999999999997,4.300000000000002,4.402697291434419e-07
206,1.2999999999999998,4.300000000000002,6.211818247610306e-08
207,1.4,4.300000000000002,6.245406551647863e-09
208,1.4999999999999998,4.300000000000002,4.701224408719254e-10
209,0.5,4.400000000000002,5.2465901643145746e-09
210,0.6,4.400000000000002,1.1130991609390146e-07
211,0.7,4.400000000000002,7.388807631036091e-07
212,0.7999999999999999,4.400000000000002,1.88869109923878e-06
213,0.8999999999999999,4.400000000000002,2.186687189407648e-06
214,0.9999999999999999,4.400000000000002,1.3053182306748865e-06
215,1.0999999999999999,4.400000000000002,4.461971156302259e-07
216,1.1999999999999997,4.400000000000002,9.518335146265522e-08
217,1.2999999999999998,4.400000000000002,1.3605212892804429e-08
218,1.4,4.400000000000002,1.3826484110975547e-09
219,1.4999999999999998,4.400000000000002,1.0500339365658531e-10
220,0.5,4.500000000000002,8.294237107997521e-10
221,0.6,4.500000000000002,1.8462418791655e-08
222,0.7,4.500000000000002,1.2750340239215516e-07
223,0.7999999999999999,4.500000000000002,3.367615156704587e-07
224,0.8999999999999999,4.500000000000002,4.006044641435407e-07
225,0.9999999999999999,4.500000000000002,2.445652181023425e-07
226,1.0999999999999999,4.500000000000002,8.516942958841916e-08
227,1.1999999999999997,4.500000000000002,1.8450571616572775e-08
228,1.2999999999999998,4.500000000000002,2.6711033002499804e-09
229,1.4,4.500000000000002,2.743263516282648e-10
230,1.4999999999999998,4.500000000000002,2.1014476406476394e-11
