,gamma,alpha,p
0,0.7,3.1,0.03386507627256875
1,0.7999999999999999,3.1,0.04644113398317968
2,0.8999999999999999,3.1,0.04121250240190158
3,0.9999999999999999,3.1,0.02545327291126273
4,1.0999999999999999,3.1,0.011598496196722624
5,0.7,3.2,0.036552153265767
6,0.7999999999999999,3.2,0.051192496974616836
7,0.8999999999999999,3.2,0.046201831843164724
8,0.9999999999999999,3.2,0.028923742118240114
9,1.0999999999999999,3.2,0.013323843946160697
10,0.7,3.3000000000000003,0.03501937343498053
11,0.7999999999999999,3.3000000000000003,0.05007916230714192
12,0.8999999999999999,3.3000000000000003,0.04595738133049838
13,0.9999999999999999,3.3000000000000003,0.029157707875522267
14,1.0999999999999999,3.3000000000000003,0.013575929999350228
15,0.7,3.4000000000000004,0.030021611040243014
16,0.7999999999999999,3.4000000000000004,0.043829002765046095
17,0.8999999999999999,3.4000000000000004,0.04089182088516083
18,0.9999999999999999,3.4000000000000004,0.026288978093057393
19,1.0999999999999999,3.4000000000000004,0.012370022571481122
20,0.7,3.5000000000000004,0.02319773126815627
21,0.7999999999999999,3.5000000000000004,0.03456873980111807
22,0.8999999999999999,3.5000000000000004,0.03278506782072985
23,0.9999999999999999,3.5000000000000004,0.02135502181889557
24,1.0999999999999999,3.5000000000000004,0.010153814262271908
25,0.7,3.6000000000000005,0.016263000847906425
26,0.7999999999999999,3.6000000000000005,0.024733535534178088
27,0.8999999999999999,3.6000000000000005,0.023842106034287797
28,0.9999999999999999,3.6000000000000005,0.01573299213010519
29,1.0999999999999999,3.6000000000000005,0.007558481021482819
30,0.7,3.7000000000000006,0.010406275022114409
31,0.7999999999999999,3.7000000000000006,0.016149862647754493
32,0.8999999999999999,3.7000000000000006,0.01582145034172293
33,0.9999999999999999,3.7000000000000006,0.010575919895131753
34,1.0999999999999999,3.7000000000000006,0.005133391370078259
35,0.7,3.8000000000000007,0.0061107426420227255
36,0.7999999999999999,3.8000000000000007,0.00967604631255728
37,0.8999999999999999,3.8000000000000007,0.009632760637800582
38,0.9999999999999999,3.8000000000000007,0.006522205425918582
39,1.0999999999999999,3.8000000000000007,0.003198291969041637
40,0.7,3.900000000000001,0.0033094569608982764
41,0.7999999999999999,3.900000000000001,0.0053460628362660325
42,0.8999999999999999,3.900000000000001,0.005407795620695087
43,0.9999999999999999,3.900000000000001,0.003708559192907817
44,1.0999999999999999,3.900000000000001,0.0018371486074705934
45,0.7,4.000000000000001,0.00166058721317413
46,0.7999999999999999,4.000000000000001,0.0027362447450507933
47,0.8999999999999999,4.000000000000001,0.00281211490943836
48,0.9999999999999999,4.000000000000001,0.0019531249882665835
49,1.0999999999999999,4.000000000000001,0.0009773829980372426
50,0.7,4.100000000000001,0.0007752200129114719
51,0.7999999999999999,4.100000000000001,0.001302793463125828
52,0.8999999999999999,4.100000000000001,0.0013602031254374926
53,0.9999999999999999,4.100000000000001,0.000956717932457241
54,1.0999999999999999,4.100000000000001,0.00048361037452195787
