,gamma,alpha,p
0,0.5,2.5,3.291988004401223e-07
1,0.6,2.5,1.5341917874660952e-06
2,0.7,2.5,2.789229992061691e-06
3,0.7999999999999999,2.5,2.339649314991911e-06
4,0.8999999999999999,2.5,1.0327213189596906e-06
5,0.9999999999999999,2.5,2.664132463112596e-07
6,1.0999999999999999,2.5,4.3730332606025956e-08
7,1.1999999999999997,2.5,4.8969950987623484e-09
8,1.2999999999999998,2.5,3.9633859207433724e-10
9,1.4,2.5,2.432994310183905e-11
10,1.4999999999999998,2.5,1.1797516956096065e-12
11,0.5,2.6,2.8452547722164143e-06
12,0.6,2.6,1.4085860878223576e-05
13,0.7,2.6,2.693891432932738e-05
14,0.7999999999999999,2.6,2.358402976567892e-05
15,0.8999999999999999,2.6,1.0795193256889743e-05
16,0.9999999999999999,2.6,2.872655315427364e-06
17,1.0999999999999999,2.6,4.842645107881462e-07
18,1.1999999999999997,2.6,5.548919170687302e-08
19,1.2999999999999998,2.6,4.581274606802413e-09
20,1.4,2.6,2.861367117728777e-10
21,1.4999999999999998,2.6,1.4085707630377885e-11
22,0.5,2.7,1.7300600897516946e-05
23,0.6,2.7,9.087827390691319e-05
24,0.7,2.7,0.00018262449736800108
25,0.7999999999999999,2.7,0.000166683884578283
26,0.8999999999999999,2.7,7.903624693150287e-05
27,0.9999999999999999,2.7,2.1672820762770457e-05
28,1.0999999999999999,2.7,3.748503904507284e-06
29,1.1999999999999997,2.7,4.3908609236653266e-07
30,1.2999999999999998,2.7,3.694637568931294e-08
31,1.4,2.7,2.345797097533068e-09
32,1.4999999999999998,2.7,1.1713468191461866e-10
33,0.5,2.8000000000000003,7.619206203410244e-05
34,0.6,2.8000000000000003,0.0004242118722611556
35,0.7,2.8000000000000003,0.0008948228377555923
36,0.7999999999999999,2.8000000000000003,0.0008506208551124843
37,0.8999999999999999,2.8000000000000003,0.0004174176553750398
38,0.9999999999999999,2.8000000000000003,0.00011783968352901873
39,1.0999999999999999,2.8000000000000003,2.089232730742873e-05
40,1.1999999999999997,2.8000000000000003,2.4995829130643147e-06
41,1.2999999999999998,2.8000000000000003,2.141759448454867e-07
42,1.4,2.8000000000000003,1.3812457767766946e-08
43,1.4999999999999998,2.8000000000000003,6.990684112923318e-10
44,0.5,2.9000000000000004,0.0002493661061305319
45,0.6,2.9000000000000004,0.0014701394291925893
46,0.7,2.9000000000000004,0.0032520629500006654
47,0.7999999999999999,2.9000000000000004,0.0032168325664090267
48,0.8999999999999999,2.9000000000000004,0.0016322448201584294
49,0.9999999999999999,2.9000000000000004,0.00047399153616178874
