,gamma,alpha,p
189,0.7,4.200000000000001,7.216781256703654e-05
190,0.7999999999999999,4.200000000000001,0.0003792935216364661
191,0.8999999999999999,4.200000000000001,0.0008638685795513924
192,0.9999999999999999,4.200000000000001,0.0009758321133401673
193,1.0999999999999999,4.200000000000001,0.0006099090453562741
194,1.1999999999999997,4.200000000000001,0.0002307108309673211
195,1.2999999999999998,4.200000000000001,5.6888384396188926e-05
196,1.4,4.200000000000001,9.728270558556581e-06
197,1.4999999999999998,4.200000000000001,1.2153914342449184e-06
198,0.5,4.300000000000002,2.850533757846777e-08
199,0.6,4.300000000000002,1.4661699403151584e-06
200,0.7,4.300000000000002,2.202951553065733e-05
201,0.7999999999999999,4.300000000000002,0.000120207008517607
202,0.8999999999999999,4.300000000000002,0.0002824537055621833
203,0.9999999999999999,4.300000000000002,0.0003274549329771153
204,1.0999999999999999,4.300000000000002,0.00020914093135275698
205,1.1999999999999997,4.300000000000002,8.055216705075773e-05
206,1.2999999999999998,4.300000000000002,2.01634456103681e-05
207,1.4,4.300000000000002,3.4915410223463237e-06
208,1.4999999999999998,4.300000000000002,4.407784320441262e-07
209,0.5,4.400000000000002,7.046174365843511e-09
210,0.6,4.400000000000002,3.8252805227922203e-07
211,0.7,4.400000000000002,6.009859635693306e-06
212,0.7999999999999999,4.400000000000002,3.4029737581432084e-05
213,0.8999999999999999,4.400000000000002,8.245669346230894e-05
214,0.9999999999999999,4.400000000000002,9.806987864031818e-05
215,1.0999999999999999,4.400000000000002,6.398382046964876e-05
216,1.1999999999999997,4.400000000000002,2.5084843541158296e-05
217,1.2999999999999998,4.400000000000002,6.3725696484531234e-06
218,1.4,4.400000000000002,1.1171337481305217e-06
219,1.4999999999999998,4.400000000000002,1.4247581177705144e-07
220,0.5,4.500000000000002,1.567370543670012e-09
221,0.6,4.500000000000002,8.975050383127918e-08
222,0.7,4.500000000000002,1.4735461406287426e-06
223,0.7999999999999999,4.500000000000002,8.653793637131355e-06
224,0.8999999999999999,4.500000000000002,2.161378610840549e-05
225,0.9999999999999999,4.500000000000002,2.636193235344054e-05
226,1.0999999999999999,4.500000000000002,1.756349408939251e-05
227,1.1999999999999997,4.500000000000002,7.006895320288738e-06
228,1.2999999999999998,4.500000000000002,1.8060553142528197e-06
229,1.4,4.500000000000002,3.204501725069625e-07
230,1.4999999999999998,4.500000000000002,4.1280255963203756e-08
