,gamma,alpha,p
0,0.5,2.5,2.3116249656296396e-14
1,0.6,2.5,3.930661495195795e-13
2,0.7,2.5,2.337981713782448e-12
3,0.7999999999999999,2.5,5.846149897298611e-12
4,0.8999999999999999,2.5,7.098815395962144e-12
5,0.9999999999999999,2.5,4.697253070693686e-12
6,1.0999999999999999,2.5,1.859697903099026e-12
7,1.1999999999999997,2.5,4.75678520403867e-13
8,1.2999999999999998,2.5,8.377355171447745e-14
9,1.4,2.5,1.0714226258033083e-14
10,1.4999999999999998,2.5,1.040845724723691e-15
11,0.5,2.6,5.113884379341272e-13
12,0.6,2.6,9.36263561090734e-12
13,0.7,2.6,5.929559752901161e-11
14,0.7999999999999999,2.6,1.5643781398820807e-10
15,0.8999999999999999,2.6,1.9892042109255277e-10
16,0.9999999999999999,2.6,1.369739476091376e-10
17,1.0999999999999999,2.6,5.613803121021734e-11
18,1.1999999999999997,2.6,1.4798870870354746e-11
19,1.2999999999999998,2.6,2.67606218105051e-12
20,1.4,2.6,3.5030072926898866e-13
21,1.4999999999999998,2.6,3.473564970230307e-14
22,0.5,2.7,7.958489498657332e-12
23,0.6,2.7,1.5668026754730868e-10
24,0.7,2.7,1.0552454420581701e-09
25,0.7999999999999999,2.7,2.9339608581782288e-09
26,0.8999999999999999,2.7,3.902360354831832e-09
27,0.9999999999999999,2.7,2.7933241017968134e-09
28,1.0999999999999999,2.7,1.1839033593375784e-09
29,1.1999999999999997,2.7,3.213381561753958e-10
30,1.2999999999999998,2.7,5.96070098239691e-11
31,1.4,2.7,7.9789274792927e-12
32,1.4999999999999998,2.7,8.068943585537965e-13
33,0.5,2.8000000000000003,8.969987706719073e-11
34,0.6,2.8000000000000003,1.896642805320892e-09
35,0.7,2.8000000000000003,1.3568855102890947e-08
36,0.7999999999999999,2.8000000000000003,3.971500331651489e-08
37,0.8999999999999999,2.8000000000000003,5.5196838514221006e-08
38,0.9999999999999999,2.8000000000000003,4.1031237963016723e-08
39,1.0999999999999999,2.8000000000000003,1.7966976255971964e-08
40,1.1999999999999997,2.8000000000000003,5.016526260256899e-09
41,1.2999999999999998,2.8000000000000003,9.537397549430558e-10
42,1.4,2.8000000000000003,1.3044276665306333e-10
43,1.4999999999999998,2.8000000000000003,1.3442688578929164e-11
44,0.5,2.9000000000000004,7.512949308130789e-10
45,0.6,2.9000000000000004,1.7041940130225342e-08
46,0.7,2.9000000000000004,1.2936954580072525e-07
47,0.7999999999999999,2.9000000000000004,3.9821464736583526e-07
48,0.8999999999999999,2.9000000000000004,5.777617732867828e-07
49,0.9999999999999999,2.9000000000000004,4.456158446002647e-07
50,1.0999999999999999,2.9000000000000004,2.0142303046425303e-07
51,1.1999999999999997,2.9000000000000004,5.780407243628474e-08
52,1.2999999999999998,2.9000000000000004,1.1254641847401466e-08
53,1.4,2.9000000000000004,1.571571489107577e-09
54,1.4999999999999998,2.9000000000000004,1.6492164813309282e-10
55,0.5,3.0000000000000004,4.7842630932825344e-09
56,0.6,3.0000000000000004,1.1629737162175683e-07
57,0.7,3.0000000000000004,9.358452344326018e-07
58,0.7999999999999999,3.0000000000000004,3.0266097784646764e-06
59,0.8999999999999999,3.0000000000000004,4.5801138840825836e-06
60,0.9999999999999999,3.0000000000000004,3.6621438383701547e-06
61,1.0999999999999999,3.0000000000000004,1.707360799823479e-06
62,1.1999999999999997,3.0000000000000004,5.032281303784961e-07
63,1.2999999999999998,3.0000000000000004,1.002693664935285e-07
64,1.4,3.0000000000000004,1.4285003841858193e-08
65,1.4999999999999998,3.0000000000000004,1.5254968764092678e-09
66,0.5,3.1000000000000005,2.364080756432148e-08
67,0.6,3.1000000000000005,6.152010467305421e-07
68,0.7,3.1000000000000005,5.242793117240625e-06
69,0.7999999999999999,3.1000000000000005,1.779926434176625e-05
70,0.8999999999999999,3.1000000000000005,2.8070732724658126e-05
71,0.9999999999999999,3.1000000000000005,2.3250048006051838e-05
72,1.0999999999999999,3.1000000000000005,1.1172138970333865e-05
73,1.1999999999999997,3.1000000000000005,3.37958169807454e-06
74,1.2999999999999998,3.1000000000000005,6.886637773510974e-07
75,1.4,3.1000000000000005,1.0003515937164046e-07
76,1.4999999999999998,3.1000000000000005,1.086442315302503e-08
77,0.5,3.2000000000000006,9.231732037270821e-08
78,0.6,3.2000000000000006,2.5692709649887105e-06
79,0.7,3.2000000000000006,2.3167449959472277e-05
80,0.7999999999999999,3.2000000000000006,8.249861946078363e-05
81,0.8999999999999999,3.2000000000000006,0.0001354869607013148
82,0.9999999999999999,3.2000000000000006,0.00011616272026750863
83,1.0999999999999999,3.2000000000000006,5.749206667946358e-05
84,1.1999999999999997,3.2000000000000006,1.7837884677109614e-05
85,1.2999999999999998,3.2000000000000006,3.715047071464377e-06
86,1.4,3.2000000000000006,5.499097002008232e-07
87,1.4999999999999998,3.2000000000000006,6.070550724200899e-08
88,0.5,3.3000000000000007,2.896046071035012e-07
89,0.6,3.3000000000000007,8.611746944166276e-06
90,0.7,3.3000000000000007,8.209385134314143e-05
91,0.7999999999999999,3.3000000000000007,0.00030638627359840523
92,0.8999999999999999,3.3000000000000007,0.0005236086063352352
93,0.9999999999999999,3.3000000000000007,0.000464391910153508
94,1.0999999999999999,3.3000000000000007,0.0002365824326910257
95,1.1999999999999997,3.3000000000000007,7.524382423963406e-05
96,1.2999999999999998,3.3000000000000007,1.6007619320760008e-05
97,1.4,3.3000000000000007,2.4132714619060465e-06
98,1.4999999999999998,3.3000000000000007,2.706496568131701e-07
99,0.5,3.400000000000001,7.407248050730755e-07
100,0.6,3.400000000000001,2.3512624282390456e-05
101,0.7,3.400000000000001,0.0002367631182409751
102,0.7999999999999999,3.400000000000001,0.0009254219671116443
103,0.8999999999999999,3.400000000000001,0.001644631167651612
104,0.9999999999999999,3.400000000000001,0.0015079347015450042
105,1.0999999999999999,3.400000000000001,0.0007902855872976462
106,1.1999999999999997,3.400000000000001,0.00025750699552733717
107,1.2999999999999998,3.400000000000001,5.5931697661005535e-05
108,1.4,3.400000000000001,8.583821006521383e-06
109,1.4999999999999998,3.400000000000001,9.775715863598978e-07
110,0.5,3.500000000000001,1.5654981378850832e-06
111,0.6,3.500000000000001,5.2998604942063046e-05
112,0.7,3.500000000000001,0.0005632808913952358
113,0.7999999999999999,3.500000000000001,0.002304133523500008
114,0.8999999999999999,3.500000000000001,0.004255458477935914
115,0.9999999999999999,3.500000000000001,0.004031246123580002
116,1.0999999999999999,3.500000000000001,0.0021722390255828838
117,1.1999999999999997,3.500000000000001,0.0007247857850592765
118,1.2999999999999998,3.500000000000001,0.00016065240201337504
119,1.4,3.500000000000001,2.508774646189223e-05
120,1.4999999999999998,3.500000000000001,2.9001210167475663e-06
121,0.5,3.600000000000001,2.767382765325107e-06
122,0.6,3.600000000000001,9.983114016882967e-05
123,0.7,3.600000000000001,0.0011190194667977365
124,0.7999999999999999,3.600000000000001,0.0047871547303221075
125,0.8999999999999999,3.600000000000001,0.00918240788112338
126,0.9999999999999999,3.600000000000001,0.008982224201983661
127,1.0999999999999999,3.600000000000001,0.004973882834997332
128,1.1999999999999997,3.600000000000001,0.0016985933081304482
129,1.2999999999999998,3.600000000000001,0.0003840483405164771
130,1.4,3.600000000000001,6.100086030711857e-05
131,1.4999999999999998,3.600000000000001,7.155048281510126e-06
132,0.5,3.700000000000001,4.137222268751361e-06
133,0.6,3.700000000000001,0.00015889650074399548
134,0.7,3.700000000000001,0.0018770157812842683
135,0.7999999999999999,3.700000000000001,0.008392160841895091
136,0.8999999999999999,3.700000000000001,0.016708334805251236
137,0.9999999999999999,3.700000000000001,0.016867883318048452
138,1.0999999999999999,3.700000000000001,0.009594080267020603
139,1.1999999999999997,3.700000000000001,0.0033519350260074834
140,1.2999999999999998,3.700000000000001,0.0007727407797872098
141,1.4,3.700000000000001,0.00012479477602789498
142,1.4999999999999998,3.700000000000001,1.4847186768769669e-05
143,0.5,3.800000000000001,5.283881045152677e-06
144,0.6,3.800000000000001,0.0002158720029909515
145,0.7,3.800000000000001,0.0026853999397938406
146,0.7999999999999999,3.800000000000001,0.012539973802908557
147,0.8999999999999999,3.800000000000001,0.025899044256505063
148,0.9999999999999999,3.800000000000001,0.02697027612055799
149,1.0999999999999999,3.800000000000001,0.015749112184282904
150,1.1999999999999997,3.800000000000001,0.005626820205620627
151,1.2999999999999998,3.800000000000001,0.0013221362326331395
152,1.4,3.800000000000001,0.00021701963332905884
153,1.4999999999999998,3.800000000000001,2.618052100551715e-05
154,0.5,3.9000000000000012,5.818486451114027e-06
155,0.6,3.9000000000000012,0.0002526531766650317
156,0.7,3.9000000000000012,0.0033073380541561144
157,0.7999999999999999,3.9000000000000012,0.016120158425797938
158,0.8999999999999999,3.9000000000000012,0.03451737527980071
159,0.9999999999999999,3.9000000000000012,0.03705906952440606
160,1.0999999999999999,3.9000000000000012,0.022207377218788807
161,1.1999999999999997,3.9000000000000012,0.008110416972344964
162,1.2999999999999998,3.9000000000000012,0.001941658703885885
163,1.4,3.9000000000000012,0.00032382668103727
164,1.4999999999999998,3.9000000000000012,3.959980953929455e-05
165,0.5,4.000000000000002,5.5712852482291175e-06
166,0.6,4.000000000000002,0.0002569088706125294
167,0.7,4.000000000000002,0.0035363919409753313
168,0.7999999999999999,4.000000000000002,0.017979598154067286
169,0.8999999999999999,4.000000000000002,0.03989223126527808
170,0.9999999999999999,4.000000000000002,0.0441353322655847
171,1.0999999999999999,4.000000000000002,0.027128840911553168
172,1.1999999999999997,4.000000000000002,0.010123872516678446
173,1.2999999999999998,4.000000000000002,0.0024685465919209826
174,1.4,4.000000000000002,0.0004181786762080876
175,1.4999999999999998,4.000000000000002,5.1822804850268144e-05
176,0.5,4.100000000000001,4.674845755047441e-06
177,0.6,4.100000000000001,0.00022873938066188192
178,0.7,4.100000000000001,0.0033085642253098584
179,0.7999999999999999,4.100000000000001,0.01753547661242249
180,0.8999999999999999,4.100000000000001,0.04029288213106045
181,0.9999999999999999,4.100000000000001,0.04591538858262009
182,1.0999999999999999,4.100000000000001,0.028937422065880597
183,1.1999999999999997,4.100000000000001,0.011030123427121181
184,1.2999999999999998,4.100000000000001,0.002738380472393731
185,1.4,4.100000000000001,0.00047104764269755006
186,1.4999999999999998,4.100000000000001,5.9140624262837115e-05
187,0.5,4.200000000000001,3.462240453192427e-06
188,0.6,4.200000000000001,0.00017960771603788188
189,0.7,4.200000000000001,0.002727934650839485
190,0.7999999999999999,4.200000000000001,0.015062708960658502
191,0.8999999999999999,4.200000000000001,0.03582465739783654
192,0.9999999999999999,4.200000000000001,0.04202791270472647
193,1.0999999999999999,4.200000000000001,0.027146539878023908
194,1.1999999999999997,4.200000000000001,0.010565247392746648
195,1.2999999999999998,4.200000000000001,0.0026697457106298872
196,1.4,4.200000000000001,0.00046619288618764403
197,1.4999999999999998,4.200000000000001,5.928393908065022e-05
198,0.5,4.300000000000002,2.2782272305419075e-06
199,0.6,4.300000000000002,0.000125200507220199
200,0.7,4.300000000000002,0.0019953599834312426
201,0.7999999999999999,4.300000000000002,0.011471413688217198
202,0.8999999999999999,4.300000000000002,0.028224914209257348
203,0.9999999999999999,4.300000000000002,0.03407305303590436
204,1.0999999999999999,4.300000000000002,0.022546757348682656
