sub,img,information_content
7,10369,35.3232560880898
7,10407,65.8983555671943
7,10447,60.9104789825013
7,10587,62.8171444601861
7,10619,51.6105031274147
7,10632,33.0005186442371
7,10653,49.0413978775218
7,10660,39.5618719733794
7,10702,53.9367031505851
7,10732,39.5663130360887
7,10750,40.9538415448724
7,10842,38.4396539719405
7,10864,31.0531573851468
8,10005,32.6389488051156
8,10018,42.9107627991345
8,10042,43.9401490036239
8,10077,33.4027162943668
8,10157,35.4932640819042
8,10168,43.9611651940029
8,10183,46.398787350964
8,10369,30.1874633581076
8,10407,71.2435752019982
8,10447,61.4251021492512
8,10587,47.8264019616449
8,10619,51.011236390381
8,10632,34.7825845627552
8,10653,38.5504445502607
8,10660,36.4202913697434
8,10702,63.6409747987682
8,10732,36.1363415646119
8,10750,34.8850461205147
8,10842,37.2284583225501
8,10864,28.6378637555912
9,10005,31.683692813822
9,10018,42.8373843593313
9,10042,48.2476148217462
9,10077,31.7454974502028
9,10157,36.6002107425271
9,10168,46.1193467506681
9,10183,41.5792456291261
9,10369,30.6787094000342
9,10407,58.1618126567874
9,10447,62.784946998382
9,10587,44.4023207862607
9,10619,50.8232017697371
9,10632,31.1326486555103
9,10653,30.5322880318055
9,10660,33.8553880764372
9,10702,68.4096217857137
9,10732,33.2158159378778
9,10750,27.6513492095105
9,10842,36.5992770200682
9,10864,22.98798557813
10,10005,33.649481216782
10,10018,43.5599655233369
10,10042,45.4843977507024
10,10077,32.3440571569944
10,10157,33.0255127146594
10,10168,45.2460671914008
10,10183,30.8837583230067
10,10369,29.3043010677292
10,10407,46.0502980156689
10,10447,38.6722464055571
10,10587,44.3232696531479
10,10619,50.465574029881
10,10632,30.6663185547228
10,10653,36.6552294333495
10,10660,32.4201416712187
10,10702,69.2897094825388
10,10732,26.4495994836573
10,10750,34.1401383517605
10,10842,37.8431974823192
10,10864,24.9717567163587
11,10005,35.9605433319642
11,10018,45.0280358377821
11,10042,40.46803164876
11,10077,32.2132123404151
11,10157,33.4698749622456
11,10168,47.4227360229808
11,10183,30.4096682663847
11,10369,28.5387669270354
11,10407,44.2742447557618
11,10447,37.9503281343518
11,10587,45.7794921376822
11,10619,62.0600729451369
11,10632,30.7498454898968
11,10653,31.7383650213912
11,10660,33.0209141835842
11,10702,66.4748657842739
11,10732,28.7525164262846
11,10750,30.2957255977866
11,10842,38.5623576500288
11,10864,24.7682678023807
12,10005,35.1981377829585
12,10018,42.7003940931245
12,10042,43.2771570842075
12,10077,32.3129259271116
12,10157,32.7484149810539
12,10168,49.5291546914641
12,10183,31.044516028536
12,10369,28.3948883995055
12,10407,41.907293112079
12,10447,31.2432291749129
12,10587,40.1215248765126
12,10619,67.7717706514479
12,10632,31.6224360473992
12,10653,35.6105971550084
12,10660,32.8188427080959
12,10702,69.221345379867
12,10732,33.1274392874696
12,10750,34.5484029794152
12,10842,43.1626669410963
12,10864,31.4206310258712
13,10005,33.9039491656878
13,10018,44.0484048011779
13,10042,41.8028403370649
13,10077,31.7661413548751
13,10157,33.2932420377612
13,10168,44.2682316292017
13,10183,32.3294565922986
13,10369,28.408904237775
13,10407,48.8638093873539
13,10447,30.6883797926866
13,10587,39.1344930908359
13,10619,74.9889346400732
13,10632,32.3838623921022
13,10653,37.4349817215302
13,10660,33.483390358929
13,10702,61.6011020032411
13,10732,31.1561279956045
13,10750,28.6414601681535
13,10842,44.6341982883541
13,10864,33.6787526180615
14,10005,34.0501811656863
14,10018,42.9320330488803
14,10042,47.1553635277128
14,10077,32.1723671438095
14,10157,33.3626480996776
14,10168,56.1927035825056
14,10183,36.4582735914849
14,10369,30.29119941411
14,10407,60.5111135960705
14,10447,32.5297372015763
14,10587,43.1115269157438
14,10619,67.6937799095386
14,10632,30.5142209049602
14,10653,36.8217659890152
14,10660,33.0146253124892
14,10702,59.5459314415406
14,10732,58.1732369599612
14,10750,30.5278304228033
14,10842,38.8415399208927
14,10864,35.6659623736514
15,10005,25.0428888922384
15,10018,42.4379914083989
15,10042,42.5383862906077
15,10077,32.1454112459749
15,10157,33.9318322844003
15,10168,57.5178092502483
15,10183,43.3744859169782
15,10369,29.6310197709416
15,10407,52.5474825994093
15,10447,29.5908198607287
15,10587,43.2176113550453
15,10619,59.4915118377234
15,10632,28.8809015080204
15,10653,31.5636513938457
15,10660,34.6694239159162
15,10702,55.8725074720676
15,10732,57.3547024141794
15,10750,28.9058613449007
15,10842,39.4747661119179
15,10864,29.3230406611181
16,10005,23.9471420343791
16,10018,41.2530127309581
16,10042,42.4396713767551
16,10077,32.4455710572051
