sub,img,information_content
9,10653,32.12219625594757
9,10660,34.13735451870046
9,10702,34.04581308040606
9,10732,35.41351635867887
9,10750,25.123441738452236
9,10842,35.590384195072694
9,10864,22.76814141945149
10,10005,35.703490935685956
10,10018,45.094436113689255
10,10042,49.94918528935518
10,10077,31.98083558014164
10,10157,33.2192371025267
10,10168,44.227618600413194
10,10183,31.517248384236456
10,10369,30.511445007005573
10,10407,51.9269544304219
10,10447,41.17146985476858
10,10587,60.60582953191905
10,10619,70.48041031871352
10,10632,30.026809019855804
10,10653,36.06678438910803
10,10660,32.069665899222976
10,10702,64.78950249265544
10,10732,26.5499503603858
10,10750,40.64413610159077
10,10842,40.31352292721336
10,10864,23.663178666832664
11,10005,40.27293545081908
11,10018,43.28275447875177
11,10042,44.451162760359736
11,10077,31.531394825044696
11,10157,33.000725694950226
11,10168,46.77243719685824
11,10183,30.823144811148104
11,10369,27.2499976069183
11,10407,46.49554480858934
11,10447,38.97880202371422
11,10587,59.74942763893857
11,10619,87.18989023050267
11,10632,30.292040386451983
11,10653,32.63460394847463
11,10660,33.315080114393545
11,10702,97.50630759210063
11,10732,29.23125198254185
11,10750,30.38051733381197
11,10842,38.32516625823185
11,10864,24.506346172109463
12,10005,39.08653831795354
12,10018,44.30152185656553
12,10042,41.66475332876235
12,10077,31.747558766159077
12,10157,32.82176147547144
12,10168,46.950343565994324
12,10183,32.60318493113585
12,10369,27.17792652232422
12,10407,41.19048036077791
12,10447,27.007468284306462
12,10587,37.74402105788587
12,10619,77.07204463356447
12,10632,31.53991008117076
12,10653,29.617833533854533
12,10660,33.116139750123565
12,10702,75.57888511802234
12,10732,37.10113142327286
12,10750,38.190975865321235
12,10842,42.739368900926074
12,10864,32.050727946562496
13,10005,28.784925619168373
13,10018,44.09994371115655
13,10042,34.739192675264505
13,10077,32.926673973337834
13,10157,32.01413918896244
13,10168,27.840226578350826
13,10183,34.38050202308119
13,10369,30.2614836305327
13,10407,54.609609998965325
13,10447,34.41041045273763
13,10587,49.45068874577907
13,10619,35.064476793831844
13,10632,32.19322426046623
13,10653,38.258300160829954
13,10660,33.81013717293814
13,10702,55.43400998093163
13,10732,34.26058094404015
13,10750,26.302278627024613
13,10842,48.63720618165879
13,10864,34.086042998057536
14,10005,32.467088186428924
14,10018,42.790646492338915
14,10042,58.80492336963549
14,10077,33.93602978180582
14,10157,33.68014301022964
14,10168,35.16945514555975
14,10183,35.8260840009794
14,10369,29.057976748808592
14,10407,56.439065347802135
14,10447,31.89123258570583
14,10587,27.625494559419103
14,10619,63.40796350451058
14,10632,30.11890079219655
14,10653,36.70567209948963
14,10660,33.66087035936286
14,10702,66.66001980253066
14,10732,64.62754092947509
14,10750,26.69630215668007
14,10842,38.450211487843056
14,10864,35.92881270866578
15,10005,23.677189802307
15,10018,42.87875476263517
15,10042,41.46801987054873
15,10077,30.187812661979212
15,10157,34.15393736788783
15,10168,62.44471926322219
15,10183,41.02621241538658
15,10369,29.923465472508653
15,10407,57.95934603500188
15,10447,28.635692279431474
15,10587,40.53613882430034
15,10619,32.90456408798761
15,10632,27.95691903868218
15,10653,35.03747464807865
15,10660,34.10042721319357
15,10702,61.42107566701695
15,10732,54.301744160940295
15,10750,33.46607312559444
15,10842,40.822090681323466
15,10864,29.543635103777337
16,10005,24.94582467419275
16,10018,41.199311807697136
16,10042,43.599746672781414
16,10077,34.48272528407809
16,10157,33.050362120889886
16,10168,28.927601902866062
16,10183,34.41979355277899
16,10369,30.129083944884627
16,10407,77.57843917252322
16,10447,30.08694916592711
16,10587,27.52338391171168
16,10619,64.52864497884967
16,10632,30.28544499549263
16,10653,27.0615165039807
16,10660,33.15199702234456
16,10702,75.62815128748088
16,10732,49.737835363369754
16,10750,29.62485992669609
16,10842,38.948247405401325
16,10864,30.629639407425504
