sub,img,information_content
0,10005,-12.48946116432979
0,10018,-20.065125818435103
0,10042,-13.509066976605345
0,10077,3.0863885282241648
0,10157,-21.951140925442704
0,10168,-17.786354739234707
0,10183,16.079722315143496
0,10369,-14.263212919689249
0,10407,7.8570591444323234
0,10447,-4.8009024221924435
0,10587,-7.473582213915735
0,10619,-8.289037862424909
0,10632,-11.950007568420482
0,10653,-12.446930858366386
0,10660,-18.045888431023165
0,10702,-8.421143380222192
0,10732,-9.051576302546444
0,10750,-11.772372579535736
0,10842,-15.88237640260009
0,10864,-17.326636284979507
