sub,img,information_content
8,10842,38.6997686311063
8,10864,33.440082923394556
9,10005,43.05439154326831
9,10018,41.78481998786553
9,10042,55.42625211419053
9,10077,34.75563864499543
9,10157,35.443406938561836
9,10168,33.13850635115813
9,10183,38.19608989951954
9,10369,65.93744693281472
9,10407,51.717709057146564
9,10447,74.45769112947706
9,10587,27.323305398159448
9,10619,37.40024523774464
9,10632,39.87587206269946
9,10653,39.409290163278264
9,10660,66.21111326265341
9,10702,28.300924354941866
9,10732,29.435293030870994
9,10750,28.089592375472463
9,10842,35.428747724191425
9,10864,29.321137505800547
10,10005,47.520980974227136
10,10018,40.78482540469831
10,10042,49.3857964925478
10,10077,34.90424664773377
10,10157,33.58806443069132
10,10168,31.8617293019054
10,10183,43.77607442260647
10,10369,54.17740309059584
10,10407,31.59996829049158
10,10447,66.21363354520625
10,10587,24.58804728094807
10,10619,38.42116838760938
10,10632,37.108328439267105
10,10653,44.72114098214176
10,10660,66.15106174342876
10,10702,28.654015934922242
10,10732,27.090489111834902
10,10750,27.41585144801893
10,10842,38.539856159086334
10,10864,32.25921788840119
11,10005,41.77031460612029
11,10018,42.217336719741134
11,10042,54.64601535738056
11,10077,34.409606660835735
11,10157,33.724234725111565
11,10168,33.411657746171876
11,10183,37.53392486946191
11,10369,63.48330012435916
11,10407,70.16064232333005
11,10447,68.53396393266341
11,10587,23.33398612192883
11,10619,36.56668230054771
11,10632,38.11406150796423
11,10653,32.093232696590874
11,10660,60.4283773735314
11,10702,33.10904367367143
11,10732,26.85953755005265
11,10750,26.95193912123483
11,10842,39.46450416357831
11,10864,31.96264384875971
12,10005,38.73073462581595
12,10018,41.73360224497527
12,10042,51.12350191840193
12,10077,30.813897363252202
12,10157,34.22798656375694
12,10168,32.885163216670065
12,10183,41.925734911015915
12,10369,56.422608750507365
12,10407,80.2482570962244
12,10447,84.80631576332787
12,10587,23.856799958541462
12,10619,39.84161032178086
12,10632,41.809855352431924
12,10653,32.75775293151179
12,10660,62.82516298341046
12,10702,34.551030974409095
12,10732,29.541987907538342
12,10750,29.591363721168854
12,10842,39.17333285542597
12,10864,34.37911697873429
13,10005,37.80819584708904
13,10018,42.504580911654834
13,10042,50.618674138307384
13,10077,29.764619775965027
13,10157,34.279253640786806
13,10168,35.59555907285691
13,10183,40.950195508759734
13,10369,55.326474957524944
13,10407,34.83495906926252
13,10447,59.49794921298775
13,10587,25.495163303817584
13,10619,32.338926406463564
13,10632,29.04328797085233
13,10653,45.41114502616099
13,10660,40.56507350474064
13,10702,37.07342480949915
13,10732,28.943512356864122
13,10750,26.378177970066197
13,10842,35.79093456241049
13,10864,33.521541245229905
14,10005,38.17582862576587
14,10018,42.22982661310945
14,10042,53.27408106068314
14,10077,34.72484831013964
14,10157,36.953226654147564
14,10168,39.48224694995861
14,10183,33.978441040675946
14,10369,57.31488202012799
14,10407,78.43915781852347
14,10447,66.47486329952184
14,10587,24.541079870686712
14,10619,28.588088585053974
14,10632,39.54934054205676
14,10653,59.435171682440036
14,10660,66.14297107345838
14,10702,35.98270381727754
14,10732,29.02977058218652
14,10750,27.33745523968037
14,10842,34.31205403886458
14,10864,31.84942218091801
15,10005,40.008889727391654
15,10018,42.470153586555305
15,10042,38.04480676879277
15,10077,36.54489195751847
15,10157,37.568173732152985
15,10168,37.354958517683485
15,10183,45.287817430629886
15,10369,35.30855635174128
15,10407,79.16397102982627
15,10447,67.20933120205608
15,10587,26.261152454865577
15,10619,30.856572477882622
15,10632,50.73784199212185
15,10653,64.21655277520075
15,10660,40.184183214821
15,10702,32.2637233106665
15,10732,27.919921263653492
15,10750,30.93421496943442
15,10842,38.227006048233356
15,10864,29.543062861431455
16,10005,38.55422996363453
16,10018,43.0083126144051
16,10042,43.176014564278276
16,10077,31.789624166638976
16,10157,35.43066131341548
16,10168,45.01648368044429
16,10183,48.60493240525304
16,10369,36.02341201965636
16,10407,59.15987261123583
16,10447,65.66320305144106
16,10587,26.946853041726758
16,10619,37.88439241069165
16,10632,56.92389636679579
16,10653,51.04840057060808
16,10660,54.32212656048872
16,10702,34.896457457030074
16,10732,27.5323573124706
16,10750,31.003427017839915
16,10842,37.800977507261166
16,10864,35.31711891454965
