sub,img,information_content
0,10005,-12.4894611643298
0,10018,-20.0651258184351
0,10042,-13.5090669766053
0,10077,3.08638852822416
0,10157,-21.9511409254427
0,10168,-17.7863547392347
0,10183,16.0797223151435
0,10369,-14.2632129196892
0,10407,7.85705914443232
0,10447,-4.80090242219244
0,10587,-7.47358221391574
0,10619,-8.28903786242491
0,10632,-11.9500075684205
0,10653,-12.4469308583664
0,10660,-18.0458884310232
0,10702,-8.42114338022219
0,10732,-9.05157630254644
0,10750,-11.7723725795357
0,10842,-15.8823764026001
0,10864,-17.3266362849795
1,10005,2.33397564569186
1,10018,-12.9091581906382
1,10042,-13.4715868995416
1,10077,4.77380305681224
1,10157,-22.8789850159229
1,10168,-13.8692804292536
1,10183,-1.28944847339379
1,10369,-16.9626613206069
1,10407,14.4899951407717
1,10447,0.577050842241342
1,10587,-10.3915951471428
1,10619,-9.0882112875061
1,10632,-11.3195411629303
1,10653,7.88901979696577
1,10660,-16.6733398105378
1,10702,-14.618910328896
1,10732,-14.0755908373502
1,10750,-8.03134466270879
1,10842,-15.3764150330283
1,10864,-21.3674880619764
2,10005,-2.3710860352473
2,10018,-9.03499280733899
2,10042,-9.86757363968332
2,10077,-14.3502019679348
2,10157,-12.3265799989396
2,10168,-16.9477561368496
2,10183,-0.087252615475421
2,10369,-12.6421287220281
2,10407,18.2526351645032
2,10447,-7.21421973105424
2,10587,-15.8591690965038
2,10619,-7.09145684195968
2,10632,-13.5366808740443
2,10653,-7.67864182414539
2,10660,-12.0984660503495
2,10702,-17.215607701213
2,10732,-17.1677548183089
2,10750,-6.17991049751905
2,10842,-12.6255143352482
2,10864,-21.3674880619764
3,10005,6.33202131004411
3,10018,-9.75762695574871
3,10042,-9.36867993046972
3,10077,-15.9757861437417
3,10157,-10.055940137875
3,10168,-14.6167122025885
3,10183,2.42858626095303
3,10369,-8.93997136818471
3,10407,12.7396163499753
3,10447,-2.49338891088385
3,10587,-14.0852992871531
3,10619,-2.10718254155519
3,10632,-13.251529359644
3,10653,-11.3180953332227
3,10660,-11.8548157283355
3,10702,-15.5086912368929
3,10732,-17.5417844113412
3,10750,-6.58918123713485
3,10842,-11.9963584733571
3,10864,-18.7392934710679
4,10005,3.6397579873296
4,10018,-10.6023834081087
4,10042,-11.8806533571388
4,10077,-17.9424395766129
4,10157,-7.98678231428294
4,10168,-17.0509416829899
4,10183,5.63644383229554
4,10369,-5.46161089274544
4,10407,13.0273643533569
4,10447,-0.586642138087734
4,10587,-18.5871518436194
4,10619,-7.45335514736991
4,10632,-17.8554660234867
4,10653,-12.3174522180215
4,10660,-14.9352048335721
4,10702,-12.6792527235135
4,10732,-13.3635973489269
4,10750,-0.930345320740605
4,10842,-10.549183862871
4,10864,-25.7322563694253
5,10005,1.62948219072679
5,10018,-6.37692788181865
5,10042,-2.87240944938733
5,10077,-15.2298932925221
5,10157,-9.58705891310806
5,10168,-15.4743604716655
5,10183,2.59288157180713
5,10369,-4.12629384384005
5,10407,3.66383615335567
5,10447,3.53619908223129
5,10587,-16.7988029109634
5,10619,-5.2914124633868
5,10632,-19.6476141275594
5,10653,-7.74825501263234
5,10660,-12.4806531608609
5,10702,-12.979354291702
5,10732,-12.7869109969294
5,10750,-0.552251750644951
5,10842,-14.0780320737081
5,10864,-23.2362677561902
6,10005,22.5262783624298
6,10018,-5.54220269737809
6,10042,-9.38828042162258
6,10077,-16.6827209162606
6,10157,-10.2939700199881
6,10168,-14.1703999551784
6,10183,-4.33691102185061
6,10369,-5.42551184159434
6,10407,6.70936379280425
6,10447,-8.56125524541964
6,10587,-18.7507013737856
6,10619,-10.9339139932637
6,10632,-16.5412575232464
6,10653,3.31899196157131
6,10660,-11.0057850669996
6,10702,-16.1482764636301
6,10732,-18.3159983267848
6,10750,-1.28762002321871
6,10842,-12.8927725213498
6,10864,-24.4137439079784
7,10005,46.2575760002422
7,10018,4.3759784626408
7,10042,-9.80480305077708
7,10077,-14.8630974034983
7,10157,-2.90017001840421
7,10168,-9.11338569552624
7,10183,1.48998782001252
7,10369,-4.4787255504271
7,10407,17.8102348311812
7,10447,-4.6906860543838
7,10587,-11.7052796391767
7,10619,-6.55089505650124
7,10632,-14.7522591433259
7,10653,1.48431570855417
7,10660,-10.2064660635048
7,10702,-16.1482764636301
7,10732,-18.8466743104005
7,10750,1.54520746189379
7,10842,-8.45007976251209
7,10864,-23.438082817646
8,10005,15.5830533768837
8,10018,6.4233483967181
8,10042,-8.45767601519044
8,10077,-14.970489032467
8,10157,1.27224890532642
8,10168,-2.67759649184871
8,10183,0.688701354841241
8,10369,-6.32685262968981
8,10407,4.13856763450483
8,10447,2.81645908892988
8,10587,-11.7052796391767
8,10619,-1.93243488123115
8,10632,-11.5540302848568
8,10653,2.336212267542
8,10660,-9.93684208339548
8,10702,-13.9546893276405
8,10732,-16.4854734883182
8,10750,7.7402150716647
8,10842,-8.64064648418379
8,10864,-22.3597344283834
9,10005,3.52103729177078
9,10018,6.18600810372398
9,10042,-6.21818091572839
9,10077,16.9012791598155
9,10157,-2.88894782059815
9,10168,-6.67322657489432
9,10183,-3.4084085390417
9,10369,-4.43089686184289
9,10407,-10.6129468145472
9,10447,3.84260569236441
9,10587,-10.8400974398159
9,10619,-0.951359114470783
9,10632,-10.1235476679263
9,10653,1.07259517425912
9,10660,-9.28596294856999
9,10702,-13.6000147294516
9,10732,-11.552318720301
9,10750,5.88103619943565
9,10842,-10.5041626621936
9,10864,-18.1751545474639
10,10005,27.7207024473169
10,10018,6.09789124406773
10,10042,-7.50495148263002
10,10077,38.6908034490192
10,10157,3.01277999360324
10,10168,2.58148911870453
10,10183,-2.9106318560776
10,10369,-1.79147273922465
10,10407,-6.02615202952172
10,10447,3.03730743136663
10,10587,-10.3366714729908
10,10619,0.675862942698451
10,10632,-5.46260816579607
10,10653,0.318069558796481
10,10660,-8.52509047748351
10,10702,-9.84127904249134
10,10732,-8.29904074155538
10,10750,3.70116609603907
10,10842,-11.6902380091277
10,10864,-21.5659429182567
11,10005,27.5989827167211
11,10018,0.16798029842645
11,10042,-10.0711860963021
11,10077,25.6325940985891
11,10157,-9.95817370659283
11,10168,16.1927702642229
11,10183,5.62375428313225
11,10369,-3.34808112081817
11,10407,-5.80271674912539
11,10447,2.5877526310525
11,10587,-6.67015922661955
11,10619,-8.29176620794181
11,10632,-6.87708721676885
11,10653,-15.7602237074479
11,10660,-8.35900453045536
11,10702,-16.1371493204269
11,10732,-13.3879482051577
11,10750,1.55060053778101
11,10842,-9.50585875615948
11,10864,-21.6661236915883
