sub,img,information_content
5,10183,39.889017404201326
5,10369,45.71128986359996
5,10407,48.78023796422351
5,10447,54.34978228004988
5,10587,36.330120111884206
5,10619,43.528701875080074
5,10632,32.157250165295096
5,10653,45.32560808651571
5,10660,45.14140857206531
5,10702,43.63089087105311
5,10732,31.80122782693868
5,10750,50.640484629640405
5,10842,37.127620282000095
5,10864,28.3990568512338
6,10005,44.49701312576378
6,10018,50.633610493835555
6,10042,44.21657205637011
6,10077,34.88435489183143
6,10157,47.15209059298058
6,10168,38.64870548064573
6,10183,39.25762445624504
6,10369,44.29485384550836
6,10407,47.71901757361533
6,10447,42.82285191467592
6,10587,34.543758544035256
6,10619,39.503741606894444
6,10632,34.8207168869592
6,10653,60.096752610341674
6,10660,44.90321149773241
6,10702,38.50267371772516
6,10732,28.391179933761926
6,10750,49.80656036287342
6,10842,38.237538709310755
6,10864,28.620626695569623
7,10005,47.337845066877
7,10018,58.793436464908424
7,10042,44.6659054302828
7,10077,35.83738333120015
7,10157,52.91438672325529
7,10168,44.253998560818324
7,10183,44.31536983622127
7,10369,46.024005124685964
7,10407,53.51780969944508
7,10447,46.666961897507456
7,10587,40.15032018988338
7,10619,44.61738241863845
7,10632,38.041092295444045
7,10653,59.56443047199896
7,10660,46.25296538644669
7,10702,38.50267371772516
7,10732,28.724032684544994
7,10750,55.5575480322203
7,10842,42.180052112698604
7,10864,30.18141089005197
8,10005,47.76021483066306
8,10018,61.21312851853515
8,10042,45.828488101348825
8,10077,36.336687653685544
8,10157,58.28120876627779
8,10168,52.89924995541789
8,10183,45.39682498519648
8,10369,44.5352877094951
8,10407,54.31222286733812
8,10447,56.04638231457561
8,10587,40.15032018988338
8,10619,49.975179165808335
8,10632,39.596148468290956
8,10653,57.69566944852879
8,10660,46.95632194785531
8,10702,41.63594563960363
8,10732,30.482124342229955
8,10750,60.89911323873718
8,10842,42.621959278166614
8,10864,31.096313882849405
9,10005,43.89924639066371
9,10018,61.710137717524404
9,10042,47.20978279247502
9,10077,36.987664943124926
9,10157,52.05257791357671
9,10168,46.62940498565597
9,10183,41.56381476810168
9,10369,46.790512496489946
9,10407,38.38388742565396
9,10447,57.5448262634481
9,10587,41.99048708676263
9,10619,50.16430023311812
9,10632,40.10342895660732
9,10653,57.337096395370445
9,10660,48.54057812849678
9,10702,42.39453305233622
9,10732,32.764092850213885
9,10750,58.0650032726824
9,10842,42.16893878502431
9,10864,34.68848018319344
10,10005,47.790809840126606
10,10018,62.65552009672715
10,10042,46.90747301806724
10,10077,37.29315824561615
10,10157,57.462754051224884
10,10168,53.89410707381017
10,10183,42.35210348673694
10,10369,48.36953797678075
10,10407,45.104363082437196
10,10447,55.6684466026221
10,10587,43.03780395340118
10,10619,52.37518935126348
10,10632,44.183285889655195
10,10653,58.63776116003744
10,10660,49.12130652022366
10,10702,44.273091723381306
10,10732,38.963419050719565
10,10750,57.68764735342566
10,10842,40.95802898312313
10,10864,32.03147875064765
11,10005,48.092009634443414
11,10018,55.64235659680544
11,10042,45.28906786879279
11,10077,37.4981887410267
11,10157,43.241478807885834
11,10168,40.15252645871956
11,10183,47.53685774353286
11,10369,47.17563463934629
11,10407,38.72857776520391
11,10447,54.53318875915799
11,10587,47.05528946686271
11,10619,42.57455062507206
11,10632,41.21599627002971
11,10653,40.159275588797584
11,10660,49.550668815527544
11,10702,38.27464974229207
11,10732,37.35826332090285
11,10750,51.34690155369972
11,10842,40.67279825321451
11,10864,29.87887755136202
