Sub	Trial	img	type	RT	Reaction
7	1.000000	31.000000	1.000000	6562.821	1.000000
7	2.000000	49.000000	2.000000	1415.588	0.000000
7	3.000000	51.000000	2.000000	2115.629	0.000000
7	4.000000	171.000000	1.000000	3353.799	1.000000
7	5.000000	41.000000	1.000000	5285.456	1.000000
7	6.000000	130.000000	1.000000	7206.029	1.000000
7	7.000000	14.000000	2.000000	1766.711	0.000000
7	8.000000	200.000000	1.000000	3025.727	1.000000
7	9.000000	37.000000	1.000000	2316.837	1.000000
7	10.000000	38.000000	1.000000	3566.560	1.000000
7	11.000000	23.000000	2.000000	1834.840	0.000000
7	12.000000	176.000000	2.000000	2108.469	1.000000
7	13.000000	207.000000	1.000000	1596.176	1.000000
7	14.000000	35.000000	2.000000	1119.752	0.000000
7	15.000000	53.000000	1.000000	2995.775	1.000000
7	16.000000	123.000000	2.000000	2258.108	0.000000
7	17.000000	6.000000	1.000000	1397.166	0.000000
7	18.000000	59.000000	2.000000	1328.707	0.000000
7	19.000000	39.000000	2.000000	1950.329	0.000000
7	20.000000	160.000000	1.000000	2614.781	1.000000
7	21.000000	32.000000	2.000000	910.186	0.000000
7	22.000000	208.000000	1.000000	5767.734	0.000000
7	23.000000	220.000000	1.000000	2392.108	1.000000
7	24.000000	44.000000	1.000000	5301.267	1.000000
7	25.000000	235.000000	2.000000	1147.934	0.000000
7	26.000000	213.000000	2.000000	1694.012	0.000000
7	27.000000	54.000000	1.000000	2815.565	1.000000
7	28.000000	112.000000	2.000000	1199.281	0.000000
7	29.000000	8.000000	2.000000	2492.834	0.000000
7	30.000000	30.000000	1.000000	4630.376	1.000000
7	31.000000	43.000000	1.000000	2206.394	1.000000
7	32.000000	136.000000	1.000000	3403.201	1.000000
7	33.000000	48.000000	2.000000	891.103	0.000000
7	34.000000	57.000000	1.000000	2235.080	1.000000
7	35.000000	45.000000	2.000000	976.780	0.000000
7	36.000000	47.000000	1.000000	4227.642	1.000000
7	37.000000	63.000000	2.000000	850.867	0.000000
7	38.000000	5.000000	2.000000	3038.307	0.000000
7	39.000000	147.000000	1.000000	2719.993	1.000000
7	40.000000	22.000000	1.000000	1942.937	1.000000
7	41.000000	60.000000	1.000000	1235.205	1.000000
7	42.000000	0.000000	1.000000	1738.043	1.000000
7	43.000000	223.000000	2.000000	852.985	0.000000
7	44.000000	20.000000	1.000000	4691.694	1.000000
7	45.000000	17.000000	2.000000	1282.435	0.000000
7	46.000000	239.000000	2.000000	1081.307	0.000000
7	47.000000	69.000000	1.000000	1662.090	1.000000
7	48.000000	3.000000	2.000000	1616.531	0.000000
